acousticness,album,album_id,artist,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.973,Mozart: Violin Concertos Nos. 3 and 4,6A2pyz4Y1aV5DZMh00wfWH,Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS AND 7k2OVLYjYoFDAxfVOl6ZD2 AND 6pGe5UWJS9EoS3NweMtZ2M AND 5GU5zGxzcGmUOsk2OkNYZj,0.227,1,479000,0.0615,5dnCem0LfePLEuSmxKll5A,0.135,4,0.119,-23.769,1,"Adagio in E Major, K. 261 (Cadenza: Julia Fischer)",Classical for Sleeping,34,https://p.scdn.co/mp3-preview/af26dad20d51e2001286730415c9f1f23778b8dc?cid=774b29d4f13844c495f206cafdad9c86,0.0475,130.616,4,7,spotify:track:5dnCem0LfePLEuSmxKll5A,0.0601
0.996,"Schumann: Symphonische Etüden, Op. 13 - Waldszenen, Op. 82 - Arabeske, Op. 18",4PaILKLHvBe8Tl72b0tgeT,Robert Schumann,2UqjDAXnDxejEyE0CzfUrZ AND 5vLAO0n3XSbKN9XkpQUUqZ,0.403,1,133613,0.0188,1MEqGPi0jxYShd5XEvBx53,0.942,10,0.0835,-38.647,1,"Waldscenen, Op. 82: No. 3. Einsame Blumen (Solitary Flowers)",Classical for Sleeping,34,https://p.scdn.co/mp3-preview/b9ee2338493adc5796e25c36549b0d1c12946718?cid=774b29d4f13844c495f206cafdad9c86,0.0546,80.369,4,3,spotify:track:1MEqGPi0jxYShd5XEvBx53,0.364
0.988,Schubert: Complete Works for Violin & Piano,2sheYLyIn7U1r8oejCcQnC,Franz Schubert,2p0UyoPfYfI76PCStuXfOP AND 7k2OVLYjYoFDAxfVOl6ZD2 AND 5vLAO0n3XSbKN9XkpQUUqZ,0.301,1,265946,0.0122,5WWchVDDQflfgi3hurVSbL,0.0025,9,0.0858,-28.926,1,"Violin Sonata (Sonatina) in D Major, Op. 137, No. 1, D. 384: II. Andante",Classical for Sleeping,33,https://p.scdn.co/mp3-preview/79ebce4adc203b78107b7281fde5af316254fc0b?cid=774b29d4f13844c495f206cafdad9c86,0.0477,105.95,4,2,spotify:track:5WWchVDDQflfgi3hurVSbL,0.0929
0.992,Sacred Songs of Life & Love,2cJD3AGHhG1yLzJc7CUaGO,Arvo Pärt,2P6ygesd9xg5DPOBnda2jg AND 0VjbyKtKmCrkcfcWNHrQ0q AND 2XTagQi0nGPNbj3p8FspeM,0.227,1,93693,0.0274,24D1dvdJ7TZhXumP3cg735,0.847,9,0.0894,-35.132,1,7 Magnificat Antiphons: No. 1. O Weisheit,Classical for Sleeping,32,https://p.scdn.co/mp3-preview/d3d4f40311cb8b670f6005fb93715de3967ac4ce?cid=774b29d4f13844c495f206cafdad9c86,0.0382,83.421,3,3,spotify:track:24D1dvdJ7TZhXumP3cg735,0.0373
0.995,"Beethoven: Piano Sonatas Nos. 30, 31 & 32",478l1JdqbqDzcmmgrqw2zu,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS AND 0s0wG03kPyu7MXERfcuxim,0.44,1,218160,0.00293,3nFIGJk5SJu2no28alNNGU,0.927,11,0.0953,-32.537,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio ma non troppo -",Classical for Sleeping,33,https://p.scdn.co/mp3-preview/657031175e393dbc27690763bb00cba56f08f5d1?cid=774b29d4f13844c495f206cafdad9c86,0.0634,110.825,4,6,spotify:track:3nFIGJk5SJu2no28alNNGU,0.0355
0.991,Beethoven: Piano Sonatas Nos. 1-3,5CjMjZJnjdHHgwAVkqrvXq,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS AND 0s0wG03kPyu7MXERfcuxim,0.389,1,285093,0.0352,0Ch2tX7Twc0dIahY3DSLD5,0.891,5,0.0832,-28.477,1,"Piano Sonata No. 1 in F Minor, Op. 2, No. 1: II. Adagio",Classical for Sleeping,33,https://p.scdn.co/mp3-preview/5ebf8ad99e73f489869b8357900084580dd506b0?cid=774b29d4f13844c495f206cafdad9c86,0.0468,127.789,4,2,spotify:track:0Ch2tX7Twc0dIahY3DSLD5,0.209
0.535,"Fantasies, Rhapsodies & Daydreams",6NOx5KQ82qSK7vG1oVSu5A,Jules Massenet,1AoIc5YFH0aSFc4mKqBEeB AND 7zKFwhYAGA2KuM0cgEo7Rs AND 76E9R87sGDjIRdjl9d67Ed AND 0k8Ugg3yjlhOAEikLmXyUx,0.097,1,361520,0.0332,1FmO9NS5Soc23IrJAF9spC,0.576,2,0.17,-29.688,1,Thaïs: Méditation,Classical for Sleeping,34,https://p.scdn.co/mp3-preview/4c87c90c289d9de2032a1bbc9dbce514fd509e97?cid=774b29d4f13844c495f206cafdad9c86,0.0432,87.023,4,6,spotify:track:1FmO9NS5Soc23IrJAF9spC,0.0473
0.955,"Humperdinck: Hänsel und Gretel, EHWV 93.3 (Live)",2wJy9o1c0oj68wlUMX3Luv,Engelbert Humperdinck,7mBhwof0k7DfGf6AqrbH4A AND 62UAJargBwv5noNMR9pQah AND 3Xz6b1qvxPQoHwtVehYisP AND 49TgMBH68KIFiOmLMoUOWY AND 68dw0lrJCaRisguXq9rHpZ,0.0903,1,185787,0.0223,6bfwExuglJgM5UhuKGiLrf,0.0497,2,0.105,-31.575,1,"Hänsel und Gretel, EHWV 93.3, Act II: Abends, will ich schlafen geh’n (Live)",Classical for Sleeping,33,https://p.scdn.co/mp3-preview/302d8a78c6e823e2132776f05f2af24196059d64?cid=774b29d4f13844c495f206cafdad9c86,0.042,166.413,3,17,spotify:track:6bfwExuglJgM5UhuKGiLrf,0.0346
0.911,Schubert: Aus der Ferne,2FeizOVpdWyCxNkIs3JNWI,Franz Schubert,2p0UyoPfYfI76PCStuXfOP AND 0w1iIRXNRBEc7U3Ungz5Ns,0.207,1,129867,0.00618,4mvGHFWoq4QPCwsxevNWvk,0.295,0,0.0728,-34.329,1,"Wandrers Nachtlied II, Op. 96 No. 3, D. 768 (Arr. X. van Dijk for String Quartet)",Classical for Sleeping,33,https://p.scdn.co/mp3-preview/cd37d798ff627298a0b23d5945dbe6a8b4396821?cid=774b29d4f13844c495f206cafdad9c86,0.0488,67.909,3,9,spotify:track:4mvGHFWoq4QPCwsxevNWvk,0.0366
0.988,Sacred Songs of Life & Love,2cJD3AGHhG1yLzJc7CUaGO,Ēriks Ešenvalds,1luoTtYQjMoJPSzl9YCO1B AND 37cDJUNL1tham3LxIWmIVp AND 38EUzYWpUFyjfissZwK6d6 AND 0VjbyKtKmCrkcfcWNHrQ0q AND 2XTagQi0nGPNbj3p8FspeM,0.0876,1,200827,0.0968,1ZMFkGbBHYEBgLYvkPLG8j,0.255,2,0.101,-26.736,1,O salutaris Hostia,Classical for Sleeping,40,https://p.scdn.co/mp3-preview/ebeaf6d04d81f73ae2179857a1de30b79cf50bc6?cid=774b29d4f13844c495f206cafdad9c86,0.0448,72.422,4,18,spotify:track:1ZMFkGbBHYEBgLYvkPLG8j,0.0491
0.945,Beethoven: Complete Works for String Quartet,5gT4KIPMYtoB56MM1f0jQo,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS AND 3kcXzgvW7UmkBKrRWNEJ8w,0.107,7,441213,0.0268,0JOnhPodt1IBt7CFwW3uqQ,0.856,3,0.109,-29.759,1,"String Quartet No. 13 in B-Flat Major, Op. 130: V. Cavatina. Adagio molto espressivo",Classical for Sleeping,32,https://p.scdn.co/mp3-preview/f1fa0c75be77ed6d6d02b52858f68a1a9d7adae3?cid=774b29d4f13844c495f206cafdad9c86,0.0465,91.102,4,5,spotify:track:0JOnhPodt1IBt7CFwW3uqQ,0.037
0.996,Kaleidoscope,2NN3SUkRT5u2dWdIRF3njA,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS AND 0s0wG03kPyu7MXERfcuxim,0.471,1,413240,0.00263,4mmSAWyw5Ec8ZWxI3dDQ5b,0.946,3,0.0808,-37.245,1,"String Quartet No. 13 in B-Flat Major, Op. 130: V. Cavatina. Adagio molto espressivo (Transcr. M. Balakirev for Piano)",Classical for Sleeping,33,https://p.scdn.co/mp3-preview/19d7c39c0ed015b812b1b6972111a74e73dd4cfc?cid=774b29d4f13844c495f206cafdad9c86,0.0542,129.133,4,4,spotify:track:4mmSAWyw5Ec8ZWxI3dDQ5b,0.12
0.953,Ins stille Land,602R9oejJXQIBtxN4lYPoV,Franz Schubert,2p0UyoPfYfI76PCStuXfOP AND 0w1iIRXNRBEc7U3Ungz5Ns,0.0938,1,153587,0.0124,2RcXgglKycbuYMhJO0nfzS,0.438,7,0.187,-31.994,0,"Abendstern, D. 806 (Arr. X. van Dijk for String Quartet)",Classical for Sleeping,32,https://p.scdn.co/mp3-preview/0756c71fde900f796f317047806fdf802cf69acf?cid=774b29d4f13844c495f206cafdad9c86,0.0419,86.627,3,8,spotify:track:2RcXgglKycbuYMhJO0nfzS,0.0388
0.0549,Nuova Registrazione 402 (prod. tha Supreme),7mAbTk44zqnUrdQ32Bteiy,Mara Sattei,0zoMmzmyi8N8LwzhyXPvtk AND 19i93sA0D7yS9dYoVNBqAA,0.687,1,171565,0.686,6R8lW71NRY2DMLenshmWPS,0.0,1,0.168,-5.822,1,Nuova Registrazione 402 - prod. tha Supreme,Portamento,49,https://p.scdn.co/mp3-preview/f4cda91d3a5fceaf9ce79e51aee408a4aa603233?cid=774b29d4f13844c495f206cafdad9c86,0.0379,113.996,4,1,spotify:track:6R8lW71NRY2DMLenshmWPS,0.199
0.0275,GLITCHED YEARS,1NbXwDya1pB6L2FDp60T3i,Young Miles,1gs79u8PKkWAW1yfymbkTt AND 19i93sA0D7yS9dYoVNBqAA,0.467,1,143386,0.786,3Rak9PxrkDU2IGv4XThNQT,0.0,10,0.112,-4.806,0,con me (feat. tha Supreme),Portamento,50,https://p.scdn.co/mp3-preview/ad1018f0017a5e65eb4423408789db93e95ba9d3?cid=774b29d4f13844c495f206cafdad9c86,0.229,89.76,4,9,spotify:track:3Rak9PxrkDU2IGv4XThNQT,0.596
0.329,OK,3Y4qJnPihpHfdK3rre9GFA,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN AND 19i93sA0D7yS9dYoVNBqAA,0.646,1,165267,0.653,6pswDYZetJz39k41bCXNif,0.000129,6,0.132,-5.06,1,Coltellata (feat. tha Supreme),Portamento,69,https://p.scdn.co/mp3-preview/fe425b62591ae949546b33fc98efcedf7101a890?cid=774b29d4f13844c495f206cafdad9c86,0.0488,125.991,4,9,spotify:track:6pswDYZetJz39k41bCXNif,0.337
0.339,Non c’è più musica (feat. Birdy),7iXODHXGmI96Ofc4ENaoQE,Mr.Rain,59MLbXG0jLVwJup3KAd6m1 AND 2WX2uTcsvV5OnS0inACecP,0.424,1,210941,0.632,5UEoVOtqnxuNh3twdmtOfb,0.0,8,0.165,-8.123,1,Non c’è più musica (feat. Birdy),Portamento,61,https://p.scdn.co/mp3-preview/f468128c4ca6785876cd55890f5007cc846e9d94?cid=774b29d4f13844c495f206cafdad9c86,0.0765,109.963,4,1,spotify:track:5UEoVOtqnxuNh3twdmtOfb,0.381
0.115,20,0KYX8LOknGNZ7CkC5EuHJw,Capo Plaza,5SulO4l40qDuV9zUGLZx7n AND 3egWSWp7Y4FyCKIyvXbw7L,0.593,1,234600,0.654,6GTCOWvhjvdk4pwlfrSjNO,0.0,5,0.231,-4.509,0,Ne è valsa la pena (feat. Ghali),Portamento,57,https://p.scdn.co/mp3-preview/c5d72b241fa7c60e8299a7a3b141723c83e8dbaa?cid=774b29d4f13844c495f206cafdad9c86,0.218,120.388,5,8,spotify:track:6GTCOWvhjvdk4pwlfrSjNO,0.405
0.406,Fuori dall'Hype Ringo Starr,56JsicBPrw88plclhKK74J,Pinguini Tattici Nucleari,6RdcIWVKYYzNzjQRd3oyHS,0.525,1,231693,0.568,7ab4fjf25QnO43HclNS1N8,0.0,10,0.126,-4.772,1,Fuori dall'Hype,Portamento,49,https://p.scdn.co/mp3-preview/e486c2db3732603b8501c71bc6c8f755b071a3b3?cid=774b29d4f13844c495f206cafdad9c86,0.0348,160.044,4,4,spotify:track:7ab4fjf25QnO43HclNS1N8,0.144
0.648,My Love Lockdown (Midnight Sun),0YvIFGNex7ykPPSTtaU0Sp,Sina,2BYuUplSlEUC7pg9W05d3F AND 4yUvIAm9mSJyLt1WLrOxAZ,0.527,1,176843,0.337,3DG7EHsDkC6tj7D0oQNwWK,0.0,1,0.175,-13.905,0,Sta scrivendo… (feat. Mecna),Portamento,52,https://p.scdn.co/mp3-preview/d5ebc0d98bfaaa3d795777caf50ad02af54f063f?cid=774b29d4f13844c495f206cafdad9c86,0.29,91.637,4,3,spotify:track:3DG7EHsDkC6tj7D0oQNwWK,0.651
0.0636,Routine EP,5FoxAe0esQMxdqrVdDANw3,Shiva,2K5nCggbhSZ00YCYP5qkZS AND 19i93sA0D7yS9dYoVNBqAA,0.604,1,151807,0.813,2pAaxSeMXY12bwr6R2LTfH,0.0,7,0.308,-5.44,1,Calmo - feat. tha Supreme,Portamento,55,https://p.scdn.co/mp3-preview/e86aca68c79ba2fc58f0c030ccecc69ad2ade5ce?cid=774b29d4f13844c495f206cafdad9c86,0.292,165.772,4,6,spotify:track:2pAaxSeMXY12bwr6R2LTfH,0.521
0.125,Famoso,59znAGeM6NNmzTkkV6MHrT,Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz AND 1vyhD5VmyZ7KMfW5gqLgo5,0.755,1,193555,0.882,4L5ZhW0VJeQ6je2iqvqZ4X,0.00142,10,0.103,-1.957,0,Baby (with J Balvin),Portamento,72,,0.0532,99.984,4,3,spotify:track:4L5ZhW0VJeQ6je2iqvqZ4X,0.606
0.0686,Persona,3ZOt77e63uMgJXU7xcFpqu,Marracash,5AZuEF0feCXMkUCwQiQlW7 AND 19i93sA0D7yS9dYoVNBqAA AND 23TFHmajVfBtlRx5MXqgoz,0.656,1,223045,0.661,5EpBEqf5bnKeJ3p4zA1Sod,0.0,9,0.125,-5.888,1,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Portamento,62,https://p.scdn.co/mp3-preview/980e3588a5a483f99962d62718a74f499f0ecf80?cid=774b29d4f13844c495f206cafdad9c86,0.0602,140.956,4,8,spotify:track:5EpBEqf5bnKeJ3p4zA1Sod,0.509
0.464,DISCO,39lr2aBjqcX5zdjWOWiSlO,cmqmartina,3t7NdpIbIprOtDChVJ94DP,0.685,1,211046,0.546,1AiVHTrmPZxSw1dFg12Ga3,0.0,9,0.126,-5.657,0,le cose che contano,Portamento,28,https://p.scdn.co/mp3-preview/9c1b430000d6ccbf915d1721ca897d90e66fc5ea?cid=774b29d4f13844c495f206cafdad9c86,0.207,124.167,4,2,spotify:track:1AiVHTrmPZxSw1dFg12Ga3,0.444
0.123,BV3,6qAapBZqjiATXktzwBzzLC,BLOODY VINYL,0VitAFMCI2apQxKzDjg1PU AND 2KXYAKQTxHuUHDtVgeGn6w AND 1gs79u8PKkWAW1yfymbkTt AND 4e250LmaRPGcp0rbUbJtJm,0.619,1,155040,0.802,3jyaYWVHdO2VtElJKouGHD,0.0,8,0.422,-4.444,0,SPACETRIP (feat. Drast),Portamento,56,https://p.scdn.co/mp3-preview/2a19b91439e8f6db66d19d394f5c2b7627c36e7b?cid=774b29d4f13844c495f206cafdad9c86,0.177,89.942,4,12,spotify:track:3jyaYWVHdO2VtElJKouGHD,0.618
0.108,BV3,6qAapBZqjiATXktzwBzzLC,BLOODY VINYL,0VitAFMCI2apQxKzDjg1PU AND 2KXYAKQTxHuUHDtVgeGn6w AND 19i93sA0D7yS9dYoVNBqAA AND 0zoMmzmyi8N8LwzhyXPvtk AND 5dXlc7MnpaTeUIsHLVe3n4,0.647,1,186853,0.692,2zqxUV6h5y6Y9WhyH0FVvX,0.0,6,0.126,-4.6,1,ALTALENE (feat. Mara Sattei & Coez),Portamento,73,https://p.scdn.co/mp3-preview/a5cdd690164a494a5cd4dce3f925973e8d796e9f?cid=774b29d4f13844c495f206cafdad9c86,0.098,139.693,3,6,spotify:track:2zqxUV6h5y6Y9WhyH0FVvX,0.342
0.0308,J,4vCqEvwOICd6NwnsuhWzUO,Lazza,0jdNdfi4vAuVi7a6cPDFBM AND 19i93sA0D7yS9dYoVNBqAA,0.804,1,162983,0.723,3TwMhXQ6O1KGPfiYV5mxGN,0.0,11,0.108,-4.611,0,2 TIRI (feat. tha Supreme),Portamento,60,https://p.scdn.co/mp3-preview/367352ff86be526dbe368926dc30dbe584b74322?cid=774b29d4f13844c495f206cafdad9c86,0.246,85.006,4,3,spotify:track:3TwMhXQ6O1KGPfiYV5mxGN,0.478
0.187,Gemelli,3LXvt5r3boBy4sQQpxmsi9,Ernia,3fhMfkPPzksWuw0hEm4ldm AND 1vgQksyJ0IVz8y9XerEOy3,0.575,1,182609,0.672,1LElRnF04TONfEaO4R2wqO,0.000289,3,0.342,-6.501,0,Fuoriluogo (feat. Madame),Portamento,55,https://p.scdn.co/mp3-preview/1e1f5cb56f9a80f393fcb07fb45b4a94ae0b8a0f?cid=774b29d4f13844c495f206cafdad9c86,0.202,92.564,4,11,spotify:track:1LElRnF04TONfEaO4R2wqO,0.379
0.201,Gemelli,3LXvt5r3boBy4sQQpxmsi9,Ernia,3fhMfkPPzksWuw0hEm4ldm,0.93,1,164409,0.642,4gEoAHojf8v3gMpoPI3iT6,0.0237,11,0.135,-4.422,0,U2,Portamento,54,https://p.scdn.co/mp3-preview/5a816cf1db7db711aa724048a3b5bb401787242e?cid=774b29d4f13844c495f206cafdad9c86,0.0832,126.98,4,8,spotify:track:4gEoAHojf8v3gMpoPI3iT6,0.674
0.423,Gemelli,3LXvt5r3boBy4sQQpxmsi9,Ernia,3fhMfkPPzksWuw0hEm4ldm,0.552,1,193500,0.788,2UJFzqzkU6eByT6tdi2iLf,0.0,9,0.148,-6.333,0,Ferma A Guardare,Portamento,60,https://p.scdn.co/mp3-preview/768ec94beff434ec492a70532ea15179cbd2dd9c?cid=774b29d4f13844c495f206cafdad9c86,0.11,162.037,4,6,spotify:track:2UJFzqzkU6eByT6tdi2iLf,0.51
0.0451,"Dimmi come fare, lo faccio",5tYmu5Qzm1KJp133Hld939,Tredici Pietro,0RENwV6Phsp2y8nnFJ54UC,0.93,1,184000,0.73,4CgKmYV2h1b2oBBsaEYNaj,0.0,1,0.0928,-8.45,0,"Dimmi come fare, lo faccio",Portamento,50,https://p.scdn.co/mp3-preview/78bc00e108f56616aac32973da5cc033b2134bcc?cid=774b29d4f13844c495f206cafdad9c86,0.102,120.023,4,1,spotify:track:4CgKmYV2h1b2oBBsaEYNaj,0.791
0.0323,Ossigeno - EP,0eAgD8ueJfUud98yLZ612P,Rkomi,056KMTw6IztdQjBmFfVyO3,0.694,1,180600,0.63,3XN4GUi9JaQvPdXJNAAo2C,0.0,7,0.229,-6.171,1,Ossigeno,Portamento,50,https://p.scdn.co/mp3-preview/05130e7a26d45181b47f61f8887545a86bc8c3df?cid=774b29d4f13844c495f206cafdad9c86,0.156,98.168,4,6,spotify:track:3XN4GUi9JaQvPdXJNAAo2C,0.252
0.613,Mr. Fini,7C9m0DdXdl0Z92bmv45BpX,Guè Pequeno,7F2utINZ6tSokSiZTQBE27 AND 06nvjg4wBANK6DCHjqtPNd AND 5AZuEF0feCXMkUCwQiQlW7,0.787,1,197677,0.666,4P3ZKz4tnPiaGIflQElKgJ,0.0,6,0.0629,-5.039,1,Tardissimo (feat. Mahmood & Marracash),Portamento,57,https://p.scdn.co/mp3-preview/f1acc793ec464b57932942717704efe1b1e2d4dd?cid=774b29d4f13844c495f206cafdad9c86,0.0521,104.089,4,8,spotify:track:4P3ZKz4tnPiaGIflQElKgJ,0.607
0.0639,"DEFUERA (feat. Ghali, Madame & Marracash)",0IQrilwmyDQJRbiamCsxkS,DRD,0MoOgz3RtN7TjE7hQPc6P8 AND 3egWSWp7Y4FyCKIyvXbw7L AND 5AZuEF0feCXMkUCwQiQlW7 AND 1vgQksyJ0IVz8y9XerEOy3,0.726,1,199946,0.858,2512VtkrcUHav23oV66xqf,0.000741,1,0.222,-3.065,0,"DEFUERA (feat. Ghali, Madame & Marracash)",Portamento,60,https://p.scdn.co/mp3-preview/fc1dd711cb5aeeaad775fa2bc052b23a821f6243?cid=774b29d4f13844c495f206cafdad9c86,0.0553,97.039,4,1,spotify:track:2512VtkrcUHav23oV66xqf,0.556
0.156,68 (Till The End),1F6aVwr0raeSt5YT02hARW,Ernia,3fhMfkPPzksWuw0hEm4ldm,0.717,1,198066,0.52,3HcKAD0mL8ZEFzxhaNRSzq,0.00172,10,0.154,-7.062,1,Ti Ho Perso,Portamento,50,https://p.scdn.co/mp3-preview/b9abe605a2efeafac300bcf3d7516162818a8bad?cid=774b29d4f13844c495f206cafdad9c86,0.084,139.894,4,5,spotify:track:3HcKAD0mL8ZEFzxhaNRSzq,0.359
0.0624,Gemelli,3LXvt5r3boBy4sQQpxmsi9,Ernia,3fhMfkPPzksWuw0hEm4ldm,0.623,1,172200,0.663,6Ahg1hncxUdK0ICqU03BCu,4.49e-06,11,0.0922,-6.458,1,Superclassico,Portamento,73,https://p.scdn.co/mp3-preview/0d60a7adaf1fcde83bd7669f52b425b79edfe93a?cid=774b29d4f13844c495f206cafdad9c86,0.142,149.91,4,2,spotify:track:6Ahg1hncxUdK0ICqU03BCu,0.346
0.0318,Montagne russe,6mVwwCEgN2FBqe8ZH1sj8a,Random,05kigUQCchmbJDmhDiYiS0,0.53,1,172235,0.605,7ogYWvpWwpRvNF25rSwSrs,0.0,7,0.115,-6.624,1,Frasi fatte,Portamento,40,https://p.scdn.co/mp3-preview/8be94a8031133823a3c890af828a238893b2bb9b?cid=774b29d4f13844c495f206cafdad9c86,0.195,169.774,4,1,spotify:track:7ogYWvpWwpRvNF25rSwSrs,0.655
0.0691,PALAZZINE (feat. Marracash & Coez),4boGzRgUV0s8xff494FWdp,KID VICIOUS,5pLhTM3UBXlXQm2Ns4SceM AND 5AZuEF0feCXMkUCwQiQlW7 AND 5dXlc7MnpaTeUIsHLVe3n4,0.757,1,187625,0.781,1Ht2ikmrxrs7EZj3VFkrCe,0.0,0,0.338,-6.309,1,PALAZZINE (feat. Marracash & Coez),Portamento,49,https://p.scdn.co/mp3-preview/985161be707cbb62f96875ab55444cbdca04f075?cid=774b29d4f13844c495f206cafdad9c86,0.262,119.991,4,1,spotify:track:1Ht2ikmrxrs7EZj3VFkrCe,0.457
0.329,Notti Brave,1BayCxyyUYlm3x0Ys1z4Fl,Carl Brave,29nrwultxQ8jENVmXoyMqK AND 3i6za4KlTDNe8mducqnwJi AND 5NlrJ3pca2bOCx0PTfVqH2,0.603,1,192813,0.509,2yGIDyLljQ3gQ00iPiXWKR,0.0,5,0.0816,-6.88,1,Scusa (feat. Ugo Borghetti & B),Portamento,39,https://p.scdn.co/mp3-preview/2a01dfb440ad1041db40c713733baa5c6549f2dc?cid=774b29d4f13844c495f206cafdad9c86,0.123,86.09,4,13,spotify:track:2yGIDyLljQ3gQ00iPiXWKR,0.448
0.145,Spigoli,7d2mx3ECVdcvoLFLXrx8Qo,Carl Brave,29nrwultxQ8jENVmXoyMqK AND 0zoMmzmyi8N8LwzhyXPvtk AND 19i93sA0D7yS9dYoVNBqAA,0.718,1,256788,0.703,1XQvMjA9IiIx1lAiTHSxQi,0.0,0,0.104,-5.886,0,Spigoli,Portamento,64,https://p.scdn.co/mp3-preview/49681373e231f0c353da089d0af0d2ce36476e0c?cid=774b29d4f13844c495f206cafdad9c86,0.0537,132.987,4,1,spotify:track:1XQvMjA9IiIx1lAiTHSxQi,0.668
0.229,Barceloneta,3z4hjvMGL4HqqLafIFAcIi,Carl Brave x Franco126,6p2OF8M4ob4KovaU0SUX4b AND 5dXlc7MnpaTeUIsHLVe3n4,0.655,1,242628,0.765,5DelwP5vBag1H1Nmlygcu8,0.0,5,0.118,-4.617,1,Barceloneta,Portamento,47,https://p.scdn.co/mp3-preview/94a957e67272aa4de99fe9732bce2640c100ec82?cid=774b29d4f13844c495f206cafdad9c86,0.231,136.493,4,1,spotify:track:5DelwP5vBag1H1Nmlygcu8,0.715
0.285,Faccio un casino,3aKazjcDl544T21siS8lDp,Coez,5dXlc7MnpaTeUIsHLVe3n4 AND 3GNq6JwYWh8B2xujy6ub04,0.689,1,174000,0.491,7bwLvVHpxOuOtg50aicp7c,0.0,0,0.0974,-9.161,1,Taciturnal,Portamento,46,https://p.scdn.co/mp3-preview/a0d8a0a3c42685961603fc6d343004ac5b24e819?cid=774b29d4f13844c495f206cafdad9c86,0.127,137.907,4,8,spotify:track:7bwLvVHpxOuOtg50aicp7c,0.218
0.731,Re Mida (Piano Solo),7hO0SatbllbcKx7aaOEnHd,Lazza,0jdNdfi4vAuVi7a6cPDFBM,0.683,1,160375,0.564,4hZAxSYVhaiFousCQM8LFc,0.0,7,0.121,-8.687,0,Morto Mai (Piano Solo),Portamento,52,https://p.scdn.co/mp3-preview/0cc19d75a5de679caa6f0c8f73d0e125d0609720?cid=774b29d4f13844c495f206cafdad9c86,0.0407,110.266,5,3,spotify:track:4hZAxSYVhaiFousCQM8LFc,0.51
0.154,Neverland,6dgoz9DGFVg97vGr0260sP,Mecna,4yUvIAm9mSJyLt1WLrOxAZ AND 0hk4xVujcyOr6USD95wcWb,0.67,1,180723,0.709,6bHkj74AJuXkjkG9EFOebu,2.37e-05,9,0.197,-6.986,1,Pazzo Di Te,Portamento,49,https://p.scdn.co/mp3-preview/0d6f71972df6747d422fa0a9cc624ad893945db7?cid=774b29d4f13844c495f206cafdad9c86,0.242,166.063,4,9,spotify:track:6bHkj74AJuXkjkG9EFOebu,0.704
0.0569,Punk,5NGI76xqdv82Fx2XlAw7Ou,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN,0.591,1,197293,0.72,1Yi51jBv2DX0R4rCQHh1Zp,0.0,3,0.241,-3.418,1,Sbatti,Portamento,55,https://p.scdn.co/mp3-preview/9d3fe7febc7aade5787072c499f92352006b74f2?cid=774b29d4f13844c495f206cafdad9c86,0.031,75.984,4,5,spotify:track:1Yi51jBv2DX0R4rCQHh1Zp,0.587
0.0493,Fuori dall'Hype Ringo Starr,56JsicBPrw88plclhKK74J,Pinguini Tattici Nucleari,6RdcIWVKYYzNzjQRd3oyHS,0.713,1,214733,0.902,5LZVK19ieaV8Mk9FsqTL3F,0.0,9,0.0781,-3.009,1,Ridere,Portamento,67,https://p.scdn.co/mp3-preview/b46c8b1adaf37afb7cf76075a4ac78e4f40050f0?cid=774b29d4f13844c495f206cafdad9c86,0.0378,116.909,4,2,spotify:track:5LZVK19ieaV8Mk9FsqTL3F,0.72
0.272,Neverland,6dgoz9DGFVg97vGr0260sP,Mecna,4yUvIAm9mSJyLt1WLrOxAZ AND 0hk4xVujcyOr6USD95wcWb AND 71yQbLQFugdyveqNvMrB4x AND 0fskdccy6fvnWMNMNPqEro AND 14xtAzXyxJS2s44nVHMCbk AND 6XLKAr0x6aB0V3aAaqAS9h,0.626,1,274500,0.549,6iCxOvptqg68pRfeMaR4dI,0.0,9,0.111,-8.801,1,"Neverland (feat. Marïna, PSICOLOGI, Voodoo Kid & AINÉ)",Portamento,52,https://p.scdn.co/mp3-preview/40bdc50a9e9689cc2568199bd56f48edf67069c0?cid=774b29d4f13844c495f206cafdad9c86,0.0942,139.825,4,2,spotify:track:6iCxOvptqg68pRfeMaR4dI,0.587
