danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,disc_number,name,popularity,preview_url,track_number,uri,playlist,artists_id,album_id
0.482,0.529,0,-5.95,0,0.0302,0.453,0.000668,0.109,0.427,79.648,1Xm0HkaGqf0LDouD9Qmo2X,247055,4,1,In Your Eyes,56,https://p.scdn.co/mp3-preview/ff8d538fce79bb78a759a7d8be04679493914a81?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:1Xm0HkaGqf0LDouD9Qmo2X,dataset,"65dGLGjkw3UbddUg2GKQoZ,3GQboECxDT1xqPPWC30p7v",6R7CVG0kOF7h0NLg10ezpZ
0.382,0.321,11,-10.978,0,0.0398,0.846,0.822,0.102,0.231,143.905,79eLu4qjNomEpN4Frkvs0u,248790,4,1,Structure No. 3,31,https://p.scdn.co/mp3-preview/f6f2d496b043eb15df544c23e149335a2c8e5b78?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:79eLu4qjNomEpN4Frkvs0u,dataset,65dGLGjkw3UbddUg2GKQoZ,6R7CVG0kOF7h0NLg10ezpZ
0.46,0.748,7,-7.789,1,0.287,0.362,4.59e-06,0.141,0.475,86.837,3bbXUxLDPPuwl7DTyO6PBd,195643,4,1,Hyssop of Love,35,https://p.scdn.co/mp3-preview/8b73fbdf782ce3b75ab343ac99ef266891976a54?cid=774b29d4f13844c495f206cafdad9c86,8,spotify:track:3bbXUxLDPPuwl7DTyO6PBd,dataset,"65dGLGjkw3UbddUg2GKQoZ,1FvjvACFvko2Z91IvDljrx",6R7CVG0kOF7h0NLg10ezpZ
0.419,0.612,11,-7.443,1,0.0414,0.644,0.885,0.341,0.21,124.315,3qYsqCyIMyvnBA8CZPVLsE,419248,4,1,IV,33,https://p.scdn.co/mp3-preview/0f5bedcf5c7da374b7436aa9a8f38c4398c233ec?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:3qYsqCyIMyvnBA8CZPVLsE,dataset,65dGLGjkw3UbddUg2GKQoZ,6R7CVG0kOF7h0NLg10ezpZ
0.472,0.472,3,-9.547,1,0.0322,0.507,0.945,0.127,0.111,114.471,61EV24btdMJbACOq9mp2qT,231682,4,1,Chompy's Paradise,33,https://p.scdn.co/mp3-preview/b5373840d538bf03a9dd5746fce5db132f225144?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:61EV24btdMJbACOq9mp2qT,dataset,65dGLGjkw3UbddUg2GKQoZ,6R7CVG0kOF7h0NLg10ezpZ
0.435,0.787,3,-5.463,0,0.0256,0.0174,0.909,0.0798,0.761,102.245,1KZtRHgCAyXE19RHUySWdY,384717,5,1,Confessions Pt II,34,https://p.scdn.co/mp3-preview/91a641cde79b3ea59ac78484d965e48dd47dc8c9?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:1KZtRHgCAyXE19RHUySWdY,dataset,"65dGLGjkw3UbddUg2GKQoZ,4G6HhUUQ1LgyYnA2WJppf8",6R7CVG0kOF7h0NLg10ezpZ
0.893,0.654,11,-12.061,0,0.0721,0.0361,0.586,0.128,0.718,125.018,0VQtCWS2rRoq0bqTVFZOt6,484547,4,1,... Even Though You're With Another Girl - Kollektiv Turmstrasse Remix,17,https://p.scdn.co/mp3-preview/8ae20548b1419e20e5e141a97dc0e81a2612ed99?cid=774b29d4f13844c495f206cafdad9c86,20,spotify:track:0VQtCWS2rRoq0bqTVFZOt6,dataset,"4O71i7ke5iIBX6RNSFoZbS,1oXiuCd5F0DcnmXH5KaM6N",7JggdVIipgSShK1uk7N1hP
0.821,0.824,6,-6.127,1,0.0777,0.073,0.747,0.0374,0.376,126.096,4zhb32qKbuYZcxIpgLWiGe,362613,4,1,The Cat - Crookers Remix,21,https://p.scdn.co/mp3-preview/3e82d24d1781967e0f6b0c4c89a41552f11dd013?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:4zhb32qKbuYZcxIpgLWiGe,dataset,6JGLndnzrQrIFkd8NFha3C,23hTRQVUECDeCdPKDP1qHF
0.762,0.744,1,-5.687,1,0.143,0.00308,0.178,0.0684,0.652,100.109,2cMmlJaE8T2JVdptokAm2c,88142,4,1,No Tony (feat. Phra),38,https://p.scdn.co/mp3-preview/6b6bd9fa8c312b11903b8729fefd17b85751445f?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:2cMmlJaE8T2JVdptokAm2c,dataset,"0b9ukmbg0MO5eMlorcgOwz,6W79DyENdtdSdF23KjROyv",0cMDed0F21kkWrrnM3eDU7
0.791,0.481,5,-12.762,0,0.305,0.95,0.000174,0.051,0.554,124.056,5dA4pnTZpc4DRSFEGCdi4a,177067,4,1,Reefer Man,41,https://p.scdn.co/mp3-preview/c34a350cf67226dd661faf2c91653dcec6872b13?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:5dA4pnTZpc4DRSFEGCdi4a,dataset,03cwCzIWQ8BRmXjGPDAL04,2EY7dWuTxkOrm4CDllJmZk
0.512,0.322,0,-12.694,1,0.124,0.848,0.0,0.71,0.451,96.92,2JOJBxwRHWYcdXiOxZmoFv,194133,4,1,Minnie the Moocher (Theme Song),51,https://p.scdn.co/mp3-preview/75dc138c577e6019404d2af58141de5f23d66827?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2JOJBxwRHWYcdXiOxZmoFv,dataset,03cwCzIWQ8BRmXjGPDAL04,2EY7dWuTxkOrm4CDllJmZk
0.706,0.623,7,-6.131,1,0.099,0.267,0.000299,0.175,0.365,86.013,1CnTHuFu7dTYlyaQfXqsbM,214160,4,1,Somersault - Danger Mouse Remix,29,https://p.scdn.co/mp3-preview/82ca0b3c2cef0928fb820c38d4e25fa51951075d?cid=774b29d4f13844c495f206cafdad9c86,18,spotify:track:1CnTHuFu7dTYlyaQfXqsbM,dataset,"14H7ag1wpQOsPPQJOD6Dqr,2pAWfrd7WFF3XhVt9GooDL,5WUlDfRSoLAfcVSX1WnrxN,2dBj3prW7gP9bCCOIQeDUf",56XNctD7fzpnVBu6RRHnWV
0.663,0.937,7,-3.204,1,0.471,0.138,0.0,0.183,0.219,174.125,3Dv9aYBTqjiZIZcLHEKIfJ,285867,4,1,Brainstorm / P.S.K. - No Gimmicks Remix,39,https://p.scdn.co/mp3-preview/74e37b9ffc66b69b0fa2b3c79092bae94a8f60ae?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:3Dv9aYBTqjiZIZcLHEKIfJ,dataset,"1C6G15UmVQMDGpYbdsf1Oi,2gINJ8xw86xawPyGvx1bla,5XI6qfoZSiEYtmItjfEX1Q",3DqP5MhotjHve8DiljKk6r
0.762,0.61,7,-5.08,1,0.323,0.000746,1.08e-05,0.114,0.315,87.075,1OTxuzcXYFKZosZsjh8NjF,222867,4,1,Flip Da Style,25,https://p.scdn.co/mp3-preview/c30e3cdcdd51cc7891ca6f8b5594dcd5fa2af127?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:1OTxuzcXYFKZosZsjh8NjF,dataset,1C6G15UmVQMDGpYbdsf1Oi,3DqP5MhotjHve8DiljKk6r
0.74,0.671,8,-9.343,1,0.0451,0.00111,0.799,0.277,0.264,111.989,66klyEVI63jTTqDd8wJx5s,408446,4,1,Blind Trust - Original Mix,48,https://p.scdn.co/mp3-preview/886ba57735b96e9c1473b2dfdf147ff9a161aad1?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:66klyEVI63jTTqDd8wJx5s,dataset,0yXLm86D4JkD0Z8aWY564D,723xb2clGNrS2Sobt0BNyA
0.88,0.787,8,-5.189,1,0.118,0.226,0.0,0.12,0.588,113.018,38iBrrbbXyWaSPkmuDNgjZ,264834,4,1,The Adventures of Moon Man & Slim Shady (with Eminem),76,https://p.scdn.co/mp3-preview/bbb01553fd9e95cf8d74e23aaaf20134f68f371f?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:38iBrrbbXyWaSPkmuDNgjZ,dataset,"0fA0VVWsXO9YnASrzqfmYu,7dGJo4pcD2V6oG8kP0tJRR",4Cr6vlJh83a5Eby9DZRPwD
0.696,0.75,5,-8.503,0,0.0721,0.0035,0.922,0.0889,0.937,124.048,6vuPZX9fWESg5js2JFTQRJ,211640,4,1,Crescendolls,56,https://p.scdn.co/mp3-preview/fee6c10c066c9c0082d933f38b9c0df538268ea3?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:6vuPZX9fWESg5js2JFTQRJ,dataset,4tZwfgrHOc3mvqYlEYSvVi,2noRn2Aes5aoNVsU6iWThc
0.464,0.77,7,-7.567,1,0.0617,0.0788,0.222,0.353,0.494,103.67,0ZV4E9Ko7pQW278jRJ5o4J,300513,4,1,Girl I Love You,36,https://p.scdn.co/mp3-preview/db3e256448195c2635c91e37b6efa78694ac8525?cid=774b29d4f13844c495f206cafdad9c86,13,spotify:track:0ZV4E9Ko7pQW278jRJ5o4J,dataset,"6FXMGgJwohJLUSr5nVlf9X,4vB9fhUf2wybKWZe8jfJoL",1F8y2bg9V9nRoy8zuxo3Jt
0.624,0.583,7,-9.046,1,0.031,0.000886,0.633,0.0862,0.218,107.979,2grq3Pzi5O2VRYJKRSuQHT,306333,4,1,Your Loft My Acid - Fearless Transhouse Mix Long,9,https://p.scdn.co/mp3-preview/f93367a6f0288f229156c326191149211a7d2b1e?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2grq3Pzi5O2VRYJKRSuQHT,dataset,5aj3LEYRbuaabjjHkj5oE1,1KwlNMH2XJDpDvZERHHCbt
0.409,0.697,9,-8.806,1,0.0329,0.193,0.611,0.168,0.323,93.947,2mr9VyxPyROkwlkJmlsAml,240839,4,1,Desolc Tuo,0,,1,spotify:track:2mr9VyxPyROkwlkJmlsAml,dataset,6AHXh0zQ9x4YO9bPn3F79k,7oYLUjL6dpFFfFqJKka3WB
0.608,0.518,9,-11.061,1,0.0434,0.254,0.0136,0.112,0.559,135.134,46AjfgZrzm6vjv0v4TmP7S,154667,4,1,yeahyeahyeah,29,https://p.scdn.co/mp3-preview/dfd9e3c9380b48f53abb42d78e407d48dcdbfc99?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:46AjfgZrzm6vjv0v4TmP7S,dataset,63da4AKQZcSLyqcTFvt8Uu,17pL8QoDQ6qLrXSK8c1dsH
0.491,0.571,9,-8.381,1,0.0301,0.306,0.923,0.0868,0.6,146.051,4RqVsGYERv5pmwVroKWPiu,156367,4,1,I Follow,48,https://p.scdn.co/mp3-preview/cd513f5ec5bc5f40c3ba5d29e001b804a2021b91?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:4RqVsGYERv5pmwVroKWPiu,dataset,0k8UHfMqW86uvhmhHiYzj3,4HFzlANEKwvULk1BkgLuhp
0.513,0.668,7,-8.933,0,0.043,0.0864,0.772,0.128,0.545,123.997,6fZs19zmD89Y7r0ZjG9UgU,283053,4,1,Nordschleife,16,https://p.scdn.co/mp3-preview/1060abc77009840ae3c631c249b7aebe32dbabde?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:6fZs19zmD89Y7r0ZjG9UgU,dataset,0ygIgsjUzKivFgxgjQ9iV9,2QLLCYKdaOpTNUJI5u7yJr
0.803,0.622,11,-6.894,0,0.0407,0.0897,0.228,0.174,0.816,125.002,5yuwn4VaCtncyIwnJCYLGN,247258,4,1,Pop! Shake! Beat!,1,https://p.scdn.co/mp3-preview/adca98648c29304fb6efc42aee79d866860065b4?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:5yuwn4VaCtncyIwnJCYLGN,dataset,1htJh35tMGt1oh18gEw6QD,5qdLsSo4DKCwKdwNtlPshg
0.652,0.695,4,-6.135,0,0.0315,0.199,0.0121,0.114,0.521,107.031,1P3GuQOfiMaXrUWIdrKwIi,294192,4,1,A man of justice,3,https://p.scdn.co/mp3-preview/4e15433fc5eb72cb52e67c1c23084505810ec1cb?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:1P3GuQOfiMaXrUWIdrKwIi,dataset,"1htJh35tMGt1oh18gEw6QD,69abt8S0xId46zseYFdikP",5qdLsSo4DKCwKdwNtlPshg
0.556,0.738,7,-8.768,1,0.0535,0.138,0.275,0.485,0.181,101.702,2RRQgoiRy61tSzKjiZvYML,285771,4,1,4 dita e una pistola,2,https://p.scdn.co/mp3-preview/99688bd4e772efcedca2c8784657c2a32ddc5412?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2RRQgoiRy61tSzKjiZvYML,dataset,1htJh35tMGt1oh18gEw6QD,5qdLsSo4DKCwKdwNtlPshg
0.32,0.687,4,-11.245,1,0.411,0.00823,0.0393,0.166,0.73,88.251,0drokAUhKfiMnu20UKQnFZ,52827,4,1,Do Not Fire!,57,https://p.scdn.co/mp3-preview/3f523fa7f62a3d6c004c130b82b77c0bb6bb9f0a?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:0drokAUhKfiMnu20UKQnFZ,dataset,"2aoFQUeHD1U7pL098lRsDU,5LhTec3c7dcqBvpLRWbMcf,2pAWfrd7WFF3XhVt9GooDL",01FCoGEQ3NFWF4fHJzdiax
0.529,0.641,1,-6.441,0,0.163,0.274,6.32e-05,0.172,0.813,73.352,3MfbMLBGKSHBboWixya7gL,233966,4,1,Same Prayer,55,https://p.scdn.co/mp3-preview/a337e8e124e77c26197831c5dd3433eae6805b51?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3MfbMLBGKSHBboWixya7gL,dataset,"2oZcMYiKpjaA2Et5mU3RPP,10p1CDVyRIkR2ybAu7SbVH",0RaQaiuWVvfiqXJq4SGFv3
0.679,0.747,7,-6.574,1,0.151,0.0266,0.0,0.293,0.396,95.963,4MqN3BJ7B5qfXXJxEmguJM,242560,4,1,Never Crossed My Mind,26,https://p.scdn.co/mp3-preview/2d121f4b385b4cb8c2f371613eff74fb42d0beed?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:4MqN3BJ7B5qfXXJxEmguJM,dataset,55Pp4Ns5VfTSFsBraW7MQy,74QhQQa0lhpkOSrz9HXWyE
0.715,0.738,7,-10.139,1,0.157,0.00826,0.0,0.26,0.573,97.877,0QMHVTnrFTQJoaqmkdsKhT,252307,4,1,I Wish - Radio Edit,64,https://p.scdn.co/mp3-preview/8218f1f32b9d0f553dc4c11e7f9986d271fe7f1f?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:0QMHVTnrFTQJoaqmkdsKhT,dataset,55Pp4Ns5VfTSFsBraW7MQy,74QhQQa0lhpkOSrz9HXWyE
0.776,0.711,7,-8.322,1,0.2,0.0269,0.0,0.206,0.551,95.816,0MsINbJhkbproYQTO0Q58m,271773,4,1,Top Of The Stairs,34,https://p.scdn.co/mp3-preview/bbb15ceaa844877cca50d7b38f580e86a45860dd?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:0MsINbJhkbproYQTO0Q58m,dataset,55Pp4Ns5VfTSFsBraW7MQy,74QhQQa0lhpkOSrz9HXWyE
0.619,0.936,0,-6.467,1,0.226,0.000721,0.865,0.105,0.285,109.988,4vwNlbQvJ0DgCnN7PnYVtI,331636,4,1,Ansias Loop - Alexey Volkov,1,https://p.scdn.co/mp3-preview/b9e93c6b8738e110d5cb89a58e1cca603b04e7e9?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:4vwNlbQvJ0DgCnN7PnYVtI,dataset,"7LA9ual8zNa5UPRmueX3VZ,0WXHE67UP5ZsjllpT0shsG",5xgpaUjREqyXX77wPWle67
0.345,0.909,6,-7.704,1,0.0538,0.0236,0.936,0.11,0.0387,117.999,42PI5qpsAfTzQZLP39Evfj,446000,4,1,Confess,4,https://p.scdn.co/mp3-preview/b7ff79bb2c4c4e684c0cc6845a99681116f93b06?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:42PI5qpsAfTzQZLP39Evfj,dataset,"1ANXhE0bNSbSutcZx3BNSM,0WXHE67UP5ZsjllpT0shsG",64HUQbueXkUesyHzsSWQGn
0.559,0.991,2,-2.481,1,0.0513,0.000379,0.697,0.115,0.522,121.004,1OpAX55x7YY6MR1yK1029f,416529,4,1,Cecilio (Alexey Volkov Remix),0,https://p.scdn.co/mp3-preview/da699edf3a390f0bd5cbc895b30297faae9f61eb?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:1OpAX55x7YY6MR1yK1029f,dataset,"6XyD0RwYqt4LVjJFIR7aQt,0WXHE67UP5ZsjllpT0shsG",442uC2URsEEaubQevxpZz5
0.365,0.806,8,-8.948,1,0.0849,0.0518,0.52,0.135,0.388,167.383,3N2UhXZI4Gf64Ku3cCjz2g,357133,4,1,Inertia Creeps,54,https://p.scdn.co/mp3-preview/d67bd3074c381d256f099c86898826558e8b59b3?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:3N2UhXZI4Gf64Ku3cCjz2g,dataset,6FXMGgJwohJLUSr5nVlf9X,49MNmJhZQewjt06rpwp6QR
0.389,0.277,9,-13.15,1,0.0279,0.495,0.0,0.138,0.402,141.75,24ZSD6XuCJY9EeEBOlKmoW,195867,3,1,I've Got Dreams to Remember,22,https://p.scdn.co/mp3-preview/d17a2ecf8e5608476c9b920a5b99f9ef42b24278?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:24ZSD6XuCJY9EeEBOlKmoW,dataset,60df5JBRRPcnSpsIMxxwQm,1804Hx305EsQWJC3UdKj0g
0.666,0.55,10,-8.672,1,0.0612,0.573,1.84e-06,0.122,0.961,95.552,2K8zvANZvPuUl3mdAQcqga,141000,4,1,Hard to Handle,26,https://p.scdn.co/mp3-preview/fe4f8e8a9dcc69ddea3f9569707ed61b751fe52e?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:2K8zvANZvPuUl3mdAQcqga,dataset,60df5JBRRPcnSpsIMxxwQm,1804Hx305EsQWJC3UdKj0g
0.721,0.902,5,-13.345,0,0.0421,0.16,0.131,0.0406,0.677,114.018,6acxFHrUWfEoivaeaeMOlz,410973,4,1,Money Talks,16,https://p.scdn.co/mp3-preview/d0ce9996deab6cecf97285e20c3cb981ec548ddf?cid=774b29d4f13844c495f206cafdad9c86,4,spotify:track:6acxFHrUWfEoivaeaeMOlz,dataset,0Z4CzYz9ieK8q9XiVMPkW5,48JCtHnNoHxpm2qVXd4DV3
0.753,0.749,2,-13.935,1,0.0506,0.185,0.444,0.0702,0.766,103.801,6KWkxLqiIja88Snzz3a9w3,235333,4,1,Holy Ghost,27,https://p.scdn.co/mp3-preview/cc51b5614fdb892ab45adfbb8435efb3da8cd8cc?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:6KWkxLqiIja88Snzz3a9w3,dataset,0Z4CzYz9ieK8q9XiVMPkW5,48JCtHnNoHxpm2qVXd4DV3
0.566,0.868,8,-11.195,1,0.0911,0.139,0.794,0.0542,0.51,125.804,2tBR0ujYQTrYHLGtMPBkNE,351800,4,1,Coldblooded,17,https://p.scdn.co/mp3-preview/4e69982a30fbfe5ad376017aa4708c39e223eb8f?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:2tBR0ujYQTrYHLGtMPBkNE,dataset,0Z4CzYz9ieK8q9XiVMPkW5,3Yf8sowxdYWd2c2ppmNEFT
0.845,0.636,4,-7.691,0,0.204,0.00575,0.0,0.362,0.355,104.078,22Owb4wvjsnmHZcFe7MYdn,263920,4,1,More Than U Know,27,https://p.scdn.co/mp3-preview/e9d887e780bf2676e70925a444aee0463fbfc77d?cid=774b29d4f13844c495f206cafdad9c86,22,spotify:track:22Owb4wvjsnmHZcFe7MYdn,dataset,"7ajUo7DyiAOYvCndGLoJ1u,1Z8ODXyhEBi3WynYw0Rya6",3C7obYTsZHGtCA1pfnllz5
0.847,0.367,3,-12.609,1,0.0618,0.179,0.551,0.383,0.698,113.675,0pfgsTxww0rkDbKToNGCQx,468133,4,1,Here's to the Afterlife,45,https://p.scdn.co/mp3-preview/f662cb546999fa97b11d63b38d91f8146a87d88e?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:0pfgsTxww0rkDbKToNGCQx,dataset,0m5FakHKCQdA7UN0PIzMcL,7wQxKtAeDiAnGlFXglzodc
0.627,0.371,2,-10.621,1,0.0269,0.637,0.0643,0.0759,0.361,143.935,6TIOhfnPBw0k5s3KHN3VHO,412418,4,1,A Different Age,18,,7,spotify:track:6TIOhfnPBw0k5s3KHN3VHO,dataset,0m5FakHKCQdA7UN0PIzMcL,2yAyZp16EbanQ9pBwQs70x
0.384,0.578,11,-9.624,1,0.0312,0.000104,0.886,0.125,0.0984,150.013,4omurqpm7aWH9VVz2Ii4yO,297273,4,1,Change Your Mind,54,https://p.scdn.co/mp3-preview/f84f1648497b43c6715f9c483d1750b85edb8011?cid=774b29d4f13844c495f206cafdad9c86,10,spotify:track:4omurqpm7aWH9VVz2Ii4yO,dataset,0k8UHfMqW86uvhmhHiYzj3,59bnZ1XlQI6AeJPBn4Yu4t
0.304,0.448,5,-10.667,0,0.0467,0.668,0.567,0.124,0.0465,98.005,7GX2EccIg5VD7InHLwLfcQ,215510,4,1,"it's ok, you're ok",44,,1,spotify:track:7GX2EccIg5VD7InHLwLfcQ,dataset,10dzW1PpkEFPkeQSqvgXvw,42UlBa3R0roJ2pXtXtrh3m
0.494,0.735,5,-8.347,1,0.0345,0.00401,3.14e-06,0.544,0.742,132.526,1o6DclZHw0HomxXEQR1ijX,283000,4,1,Rock and Roll - Full Length Version; 2015 Remaster,61,https://p.scdn.co/mp3-preview/1dd9e57ebc516be83ee96f980f6934ffce1f8c0f?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:1o6DclZHw0HomxXEQR1ijX,dataset,1nJvji2KIlWSseXRSlNYsC,2ny1rPsLOoKNFZhMLubMrs
0.659,0.831,7,-6.575,1,0.0485,0.193,0.498,0.111,0.419,120.002,36Lb2L21fDT7vtl0r7zpa5,265282,4,1,Desire - Single Edit,59,https://p.scdn.co/mp3-preview/1b932a2514da3c50eca9a5855867433a21273ab4?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:36Lb2L21fDT7vtl0r7zpa5,dataset,"6LHsnRBUYhFyt01PdKXAF5,28j8lBWDdDSHSSt5oPlsX2",3rviuWcN9sn7p55Bcl7p3M
0.481,0.771,9,-6.209,1,0.202,0.0391,0.0,0.217,0.298,188.027,3bkTNaoMpD7ITK2qhPnXmH,239000,4,1,Lambada,52,https://p.scdn.co/mp3-preview/c7c75324ecb05975641a5a5415f51c10d2a2af5d?cid=774b29d4f13844c495f206cafdad9c86,3,spotify:track:3bkTNaoMpD7ITK2qhPnXmH,dataset,7BgEOZ9w3Y4IMShXTMu1nN,7arPTV1rzrBTdeTSmaE5eG
0.561,0.79,7,-4.817,1,0.0385,0.171,0.0,0.291,0.552,110.016,6VFaZ3zgXaRbc79GRqhbBz,240133,4,1,Wink,45,https://p.scdn.co/mp3-preview/f63c54c9055fbaf793728e89e36bd3e5fa2a8bfe?cid=774b29d4f13844c495f206cafdad9c86,9,spotify:track:6VFaZ3zgXaRbc79GRqhbBz,dataset,4nUBBtLtzqZGpdiynTJbYJ,2dMmcXlG8xtRJNlsjIrPWe
0.621,0.574,10,-11.96,1,0.064,0.399,0.826,0.125,0.497,154.495,17Wd8VvYwQmzw3haIvZqlx,264107,4,1,Moulin: Tohubohu: I.,9,https://p.scdn.co/mp3-preview/34c2fec00cc30f03953e97af7104012d0c242724?cid=774b29d4f13844c495f206cafdad9c86,6,spotify:track:17Wd8VvYwQmzw3haIvZqlx,dataset,6n6ot5JVa8YO9z82eNbvd8,3gqzvKl6KSC4HWKOUy4Qpp
0.539,0.335,0,-10.579,1,0.059,0.965,0.855,0.101,0.21,176.79,4WVnYSL178N49apQKKbESE,123253,3,1,Moulin: Le Beau galop,2,https://p.scdn.co/mp3-preview/5f11349c042cd1cfa538b509ce74184ae85d53eb?cid=774b29d4f13844c495f206cafdad9c86,5,spotify:track:4WVnYSL178N49apQKKbESE,dataset,6n6ot5JVa8YO9z82eNbvd8,3gqzvKl6KSC4HWKOUy4Qpp
0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,0E8q2Fx2XuzXCO2NSAppkR,255227,4,1,In A Sentimental Mood,69,https://p.scdn.co/mp3-preview/69e2af7b8077ebf25f4bf069d376620237460792?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:0E8q2Fx2XuzXCO2NSAppkR,dataset,"4F7Q5NV6h5TSwCainz8S5A,2hGh5VOeeqimQFxqXvfCUf",1OvmilWKtrabJGEpPRlgK5
0.826,0.566,10,-10.747,0,0.31,0.197,0.0,0.356,0.653,99.13,24vNw0Z0srb4zYXwrakw8E,216133,4,1,Wu-Tang Clan Ain't Nuthing ta F' Wit,67,https://p.scdn.co/mp3-preview/404fa4a446d268d1c0bb9cef8121801e79b541c3?cid=774b29d4f13844c495f206cafdad9c86,7,spotify:track:24vNw0Z0srb4zYXwrakw8E,dataset,34EP7KEpOjXcM2TCat1ISk,3tQd5mwBtVyxCoEo4htGAV
0.795,0.859,6,-6.75,1,0.0492,0.0328,0.856,0.0799,0.792,117.995,0CHCkGgSz7WWQKUjqtUm2C,342087,4,1,Icare - Yuksek Remix,31,https://p.scdn.co/mp3-preview/b62647f40808ad19689374a092e0965c6eb1397d?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:0CHCkGgSz7WWQKUjqtUm2C,dataset,"2ePIzx9NjxplS724QMZtsf,2JzpIUoj6kZ8r11iE46yq7",3xQhF7EoL5DS0DceUsG8Fv
0.911,0.502,1,-12.303,1,0.215,0.285,0.00704,0.11,0.417,119.966,4YJFGUiA9qnybz5rryMgAt,344619,4,1,Cant Buy Love,20,https://p.scdn.co/mp3-preview/5340e3d4b232ff043b36bb1fa2e394b77776df47?cid=774b29d4f13844c495f206cafdad9c86,2,spotify:track:4YJFGUiA9qnybz5rryMgAt,dataset,"0lAjFl20uNiFMWafrHRxea,2DhEF3I3PnZqnVMQJIlotD",5tV2ZkLT9B9FgELlB2rQ2L
0.704,0.932,10,-8.083,0,0.036,0.076,0.79,0.369,0.447,119.978,32gS4FzxqAONHaXdrDfwIB,527566,4,1,Sun My Sweet Sun,38,https://p.scdn.co/mp3-preview/8532161b002a72fe242f7b37eb33f50956bbe211?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:32gS4FzxqAONHaXdrDfwIB,dataset,5Owm9QgL9BSCRQKTX6T08G,3yMay45a35COFoxfJkZ7YW
0.739,0.73,0,-9.332,0,0.0482,0.000394,0.876,0.171,0.366,119.996,3XMyro9PJRdUnYnm0bFWbw,434476,4,1,Prince Of Persia,15,https://p.scdn.co/mp3-preview/31e692515c0d180abd56c78b3de784bc681495b0?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:3XMyro9PJRdUnYnm0bFWbw,dataset,36oy3scxRLRqG8uptf04vG,2nLvbWYe0S4DUARQ841jMy
0.84,0.511,7,-10.12,1,0.0742,0.0176,0.721,0.107,0.578,120.064,1h0ewg6Tl60mC9Z720qsre,389855,4,1,What You Say Now,3,https://p.scdn.co/mp3-preview/1b92d9c2a2f18d77b33d2ae512055c07fe681944?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:1h0ewg6Tl60mC9Z720qsre,dataset,5cYxob4Dt5P2jCTKvZULxW,5bMM6ZMqgQYROIz9Ptcyst
0.777,0.63,8,-10.356,1,0.0548,0.00324,0.818,0.178,0.106,122.039,70BCkUKm9IjnxPZZetESru,296789,4,1,2000 E SINTI,5,https://p.scdn.co/mp3-preview/cebb7e6e4f5cb796adaa66d8bafc29de835ac293?cid=774b29d4f13844c495f206cafdad9c86,1,spotify:track:70BCkUKm9IjnxPZZetESru,dataset,3CEff05ERJyRJMc6tanHfN,4BySUTdqizA8FkytjvHT06
