acousticness,album,album_id,artist,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.576,Chaâbi Algérien,1R7G7QAN1wENelHO8MikUm,Amar Ezzahi,2tCdo4TZ9Fz8eidDpdhlBl,0.661,1,275973,0.664,0eVCqOSvJZG6olQKwHXYLT,0.00548,0,0.492,-9.36,1,Ya kadi,The Sound of Everything,24,https://p.scdn.co/mp3-preview/0dc5712b2fb68b7039d1dbadd4e72777bb0a01d9?cid=774b29d4f13844c495f206cafdad9c86,0.0396,112.596,4,7,spotify:track:0eVCqOSvJZG6olQKwHXYLT,0.966
0.0467,Saidi (feat. Orchestre Zahra),2BwZWuSCO2ezIs5xox2GcW,Saïd Senhaji,0B5LEqRZp3vG38J25CYPca,0.545,1,300747,0.739,3eb7uLhfLbLkFMoIg3MgRN,0.0,8,0.71,-5.56,1,Chitana,The Sound of Everything,33,https://p.scdn.co/mp3-preview/99c84c8cd443ace4b5318e6ff8b5cd4bde223c92?cid=774b29d4f13844c495f206cafdad9c86,0.191,135.022,4,7,spotify:track:3eb7uLhfLbLkFMoIg3MgRN,0.599
0.663,Harmonic Way,61O6B4dVDTH1WutQUSd9W0,Dean Evenson,6Sp2FifnF2ZMmUrLvUuapi AND 5NO9Da4kOYrg9E6iGhYQjg AND 2LvimbnpvtfVNDdv37EoUQ,0.132,1,335533,0.205,6HwWUWAb0LofLu9TmdlPen,0.896,2,0.351,-16.69,1,Resonant Wave,The Sound of Everything,52,https://p.scdn.co/mp3-preview/c95cf91e44c59e2042e118cb5fc3d3aa21518cfd?cid=774b29d4f13844c495f206cafdad9c86,0.0325,71.265,3,5,spotify:track:6HwWUWAb0LofLu9TmdlPen,0.0672
0.179,Azis 2014,41JIKDsk1guWwcHnosfPiw,Azis,3zwtzjFSBvjdmuk2D0bEza,0.628,1,216000,0.958,6AX84xLVUskEpzWpQAJbQt,0.000503,11,0.364,-2.993,0,Sen Trope,The Sound of Everything,45,https://p.scdn.co/mp3-preview/0b5cd766e31afc8c0c32e33d06435fa19c8f0171?cid=774b29d4f13844c495f206cafdad9c86,0.103,170.047,4,12,spotify:track:6AX84xLVUskEpzWpQAJbQt,0.825
0.532,20 Grandes Éxitos,7vD9R7797pRWuETVzLFrTx,Conjunto Ivoti,1hwojP1Bi7ipcn0qFbe8tP,0.564,1,143653,0.944,2oVIceKK4OhBqcWMsUDIeF,0.000101,9,0.0685,-2.643,0,Entre Amigos y Chamamé,The Sound of Everything,43,https://p.scdn.co/mp3-preview/18090291f4a4cc1b63fa99876bb334192eef47dd?cid=774b29d4f13844c495f206cafdad9c86,0.155,193.663,3,1,spotify:track:2oVIceKK4OhBqcWMsUDIeF,0.965
0.0998,100% Chamamé - Volume 1,3TfI3E7ZoaEpJ3HN7nPfcd,Maciel Corrêa,49selTA9qGJM1QSMPaLkwZ,0.6,1,149080,0.557,3n9uBSlCr2DmNw9U244R9y,0.0168,9,0.0831,-5.655,1,Orgulho Pantaneiro,The Sound of Everything,10,https://p.scdn.co/mp3-preview/b575a575ef2dc5bb16f3e0775abd77355465c346?cid=774b29d4f13844c495f206cafdad9c86,0.0337,160.371,3,13,spotify:track:3n9uBSlCr2DmNw9U244R9y,0.96
0.986,Fauré: Requiem,5wgUw7o7toKNRFYLyOjWpZ,Gabriel Fauré,2gClsBep1tt1rv1CN210SO AND 0vUnn6Eje2O5yxEj35touD AND 7LfL4UTpALDoTOTgKRZThO AND 4gs13ipYIJhCcqDMOEx9eN,0.168,1,215073,0.0129,7pyDecU8b4zIVuNv6YdI0q,0.919,2,0.0803,-32.166,1,"Requiem in D Minor, Op. 48: In Paradisum",The Sound of Everything,44,https://p.scdn.co/mp3-preview/5096310112aa6800e6f6f86375347d323281c50d?cid=774b29d4f13844c495f206cafdad9c86,0.0517,87.957,3,16,spotify:track:7pyDecU8b4zIVuNv6YdI0q,0.0364
0.976,Farrenc: Nonet - Clarinet Trio,4oJtR0XATs2ZskA2RNcaHT,Louise Farrenc,3cCP79U05k4MrNSU06eBy2 AND 5pXc3hdnVW50TkAvUZ3IhJ,0.39,1,307893,0.0462,2z7iDr3N4NbW4VmwpQWbTS,0.624,0,0.0893,-24.885,1,"Nonet in E-Flat Major, Op. 38: III. Scherzo. Vivace",The Sound of Everything,45,https://p.scdn.co/mp3-preview/ed1194dcb72d45bb0fdfd9e149196cb4312df356?cid=774b29d4f13844c495f206cafdad9c86,0.0429,79.268,4,3,spotify:track:2z7iDr3N4NbW4VmwpQWbTS,0.305
0.875,Thirteen,5P8EEn8VjtMJe7idtwrGTp,Bedouine,6IiZemRMna678qNhiRkYI5 AND 2xLEV2jDreAOcpJXFNoXyt AND 5IWCU0V9evBlW4gIeGY4zF,0.697,1,184870,0.248,0BuGTUaFGGjeOz1U3CwHrc,0.000901,10,0.11,-10.54,1,Thirteen,The Sound of Everything,51,https://p.scdn.co/mp3-preview/b6c49cb844f09be846c32f1a0179bd4e20c6ecc4?cid=774b29d4f13844c495f206cafdad9c86,0.0278,101.981,4,1,spotify:track:0BuGTUaFGGjeOz1U3CwHrc,0.382
0.987,Amadeus,2G0rAfHlDtXDmD33Ik7Lbl,Wolfgang Amadeus Mozart,4NJhFmfw43RLBLjQvxDuRS AND 77CaCn32H4mOMQA7UElzfF AND 6NUhQz7eAEsZvjEHTKHux9,0.428,1,460027,0.237,64ta7ZvTJeThz7Ns4LmAHS,0.896,7,0.0849,-13.764,0,"Symphony No.25 in G minor, K.183: 1. Allegro con brio",The Sound of Everything,59,https://p.scdn.co/mp3-preview/b3f5d69fd20deb4e819d722c08bd036ba7a580c0?cid=774b29d4f13844c495f206cafdad9c86,0.0351,79.904,4,1,spotify:track:64ta7ZvTJeThz7Ns4LmAHS,0.357
0.23,My Finest Work Yet,2xQ1WHVV0MdVSRkpND5P51,Andrew Bird,4uSftVc3FPWe6RJuMZNEe9,0.631,1,247493,0.792,403vzOZN0tETDpvFipkNIL,0.000317,0,0.0756,-4.364,0,Sisyphus,The Sound of Everything,60,https://p.scdn.co/mp3-preview/6fcc582335446a2aa90f6ca297d81eef74dd8edf?cid=774b29d4f13844c495f206cafdad9c86,0.0427,82.901,4,1,spotify:track:403vzOZN0tETDpvFipkNIL,0.462
0.0229,Heartlow,7r0DsnValNvnPDASl9U80g,Jane Weaver,1UrfmsMDKHSYXj7SaPjyWL,0.512,1,218925,0.565,5rZbQQ5VCGloeGWubvZfoF,0.683,1,0.0945,-8.03,1,Heartlow - Edit,The Sound of Everything,38,https://p.scdn.co/mp3-preview/5e9b8527462f0776ad669d18881e9358a238cff4?cid=774b29d4f13844c495f206cafdad9c86,0.0333,117.927,4,1,spotify:track:5rZbQQ5VCGloeGWubvZfoF,0.548
0.0367,El Chicle,7DQe126mPjFqF4KoeZEH7y,Koffee el Kafetero,3O5Pcxr21PC5RMi3wU1Dkm,0.543,1,229846,0.855,4u4TaciNIl4RgmV4Wd8vCI,0.0,5,0.284,-4.041,0,El Chicle,The Sound of Everything,41,https://p.scdn.co/mp3-preview/339439e5d4fe5aac99f2ce5132a59be6248ce1e9?cid=774b29d4f13844c495f206cafdad9c86,0.0756,94.022,4,1,spotify:track:4u4TaciNIl4RgmV4Wd8vCI,0.774
0.000415,Self Made Paradise,5y1uV1cFLDDJ6BhgGOYcRX,Burning At Both Ends,6P5iFVgv94IMh6x9PKD1QO,0.506,1,216185,0.91,4efVV2u3ZaMSM8veEHInFF,0.00203,1,0.165,-8.338,1,One Way Traffic,The Sound of Everything,7,https://p.scdn.co/mp3-preview/898a3aefa5ba6dfb81e9e8fb9188f7b627f0598f?cid=774b29d4f13844c495f206cafdad9c86,0.1,161.981,4,3,spotify:track:4efVV2u3ZaMSM8veEHInFF,0.349
0.785,Disney Medley,1yZmqiW4tou0P61AFnrN02,Rachel Talbott,2vfOmfh5nQaf2btb8CSbLf,0.467,1,345000,0.179,5t8O6yBDUkLopAk6vy0nlT,0.0,9,0.131,-13.575,1,Disney Medley,The Sound of Everything,36,https://p.scdn.co/mp3-preview/308a9ab01459bdacedcc0deee8aa9d86fbfc558a?cid=774b29d4f13844c495f206cafdad9c86,0.0344,103.712,3,1,spotify:track:5t8O6yBDUkLopAk6vy0nlT,0.259
0.0447,C'est déja ça,2aZRmXEvD458ZCk1C0Wdu5,Alain Souchon,5LVp2pGNzmOQqXzziBBR5x,0.709,1,324907,0.798,2W4ZxAHZAXOf6r65pCskGR,0.00169,4,0.225,-8.29,0,Foule sentimentale,The Sound of Everything,55,https://p.scdn.co/mp3-preview/30c4e5aa8b75490fdeb5a05b178767124b968928?cid=774b29d4f13844c495f206cafdad9c86,0.0258,110.045,4,1,spotify:track:2W4ZxAHZAXOf6r65pCskGR,0.957
0.00889,Pochette Surprise,4wn8seihGXXirz5KAOBoWA,Patrick Sébastien,1GUwHltp99Oe5Y68ZJFZ3b,0.772,1,233867,0.874,6XBaTMiZa77Du2XEl1RNaa,1.54e-06,10,0.885,-4.164,1,Les sardines,The Sound of Everything,47,https://p.scdn.co/mp3-preview/519d09434bfbad9d9a5b0cd23ab9d5785cc7e295?cid=774b29d4f13844c495f206cafdad9c86,0.139,154.015,4,2,spotify:track:6XBaTMiZa77Du2XEl1RNaa,0.966
0.553,Only Super Hits,0mrOB5Thw1vyicTFZXAGpB,Johnny Farago,7H1SOFqIfsJbHGTHC6TGjH,0.538,1,133747,0.614,52SajHk9p0nEpJxD6ER1M9,0.156,2,0.0756,-8.054,1,Rock Around the Clock,The Sound of Everything,44,https://p.scdn.co/mp3-preview/99755ff6d2ae0bb1c5a56b3d88e6db852c259549?cid=774b29d4f13844c495f206cafdad9c86,0.143,181.889,4,1,spotify:track:52SajHk9p0nEpJxD6ER1M9,0.811
0.278,Clash Assassins,27DTnviymZhuzOEt192A7i,JOYCA,5AqhBC5pt6b0WVpUAII1Ro AND 4V9vRZSqYVOgad1sDuDPHb,0.872,1,156923,0.608,01Xq0gzAC3mUlkkojtAojE,0.0,10,0.163,-7.192,0,Clash Assassins,The Sound of Everything,59,https://p.scdn.co/mp3-preview/2282a5ecefebbab500e63e4ea4f4347542379538?cid=774b29d4f13844c495f206cafdad9c86,0.203,130.05,4,1,spotify:track:01Xq0gzAC3mUlkkojtAojE,0.713
0.774,Débordements,4OrvmanwTwUALnHgDUkteF,Ontuak,0suJ0ZJsmQyAFTYXQgQi7r,0.499,1,215600,0.304,0hYRq6ATtvDL28aMkizssZ,0.0,2,0.0908,-10.446,1,Hegoak,The Sound of Everything,35,https://p.scdn.co/mp3-preview/75f61ff37b363dd1351399c7d744e2dea27d9715?cid=774b29d4f13844c495f206cafdad9c86,0.0244,98.043,3,5,spotify:track:0hYRq6ATtvDL28aMkizssZ,0.181
0.985,Dieu de ma joie,3zLpGiMm7tqpwMv0mPrdRV,Celebratio,27XclmSKjCSEo1cVtv79qD,0.219,1,228310,0.102,7D52GawGmlfR5hfL79jgVc,0.00025,1,0.116,-19.217,1,Le seigneur est ma lumière et mon salut,The Sound of Everything,32,https://p.scdn.co/mp3-preview/08e616e0df04260c2fcdc5150f0ece27cb493aec?cid=774b29d4f13844c495f206cafdad9c86,0.0466,134.79,3,5,spotify:track:7D52GawGmlfR5hfL79jgVc,0.0475
0.00046,Mestarin kynsi,0gsk1RGjMrtEDE05s0TZMf,Oranssi Pazuzu,3XFQRe2FsSOjrODygK4caW,0.412,1,434747,0.679,3lgmNuyHtfDSJdJ87TANkT,0.868,0,0.245,-9.949,1,Ilmestys,The Sound of Everything,37,https://p.scdn.co/mp3-preview/e457cdcb56833ba59f33d941dc9ce4a1cf4a8fb4?cid=774b29d4f13844c495f206cafdad9c86,0.0365,91.06,3,1,spotify:track:3lgmNuyHtfDSJdJ87TANkT,0.0619
0.00058,We Already Lost the World,0jCpN5ObSWBRhHnz02xKqy,Birds in Row,2H5x6tCSjQ4N5Lh7pRrTNo,0.588,1,199320,0.9,5RZ7SSvlM9yFdVM881i3Mx,0.00402,9,0.287,-5.89,0,15-38,The Sound of Everything,34,https://p.scdn.co/mp3-preview/3c043367de51d14fd6f6a1f6d943b7e6860a8041?cid=774b29d4f13844c495f206cafdad9c86,0.0383,113.124,4,6,spotify:track:5RZ7SSvlM9yFdVM881i3Mx,0.142
0.549,"Roberto Torres y su Charanga Vallenata, Vol. 2",0c5HlxTCquVn8DrNWikQsE,Roberto Torres,0tMEHta5p06GCSdnSPNS8B,0.682,1,420333,0.521,1anvIYY3hAtLL72lJA5z44,1.63e-06,9,0.0311,-11.434,0,Caballo Viejo,The Sound of Everything,53,https://p.scdn.co/mp3-preview/c45d84a280ff02ffb8878200c1fe300cb7a7ad4a?cid=774b29d4f13844c495f206cafdad9c86,0.249,92.728,4,4,spotify:track:1anvIYY3hAtLL72lJA5z44,0.832
0.424,Padre Viento,4RC4mg3B9krPJYChXLbY01,Ernesto Cavour,1pKeEa5DomNkzvHQCUkyR3,0.437,1,165532,0.312,3AJqeWVXsHLzMBHH2vGEG9,0.827,4,0.0976,-13.749,0,Leño Verde,The Sound of Everything,1,https://p.scdn.co/mp3-preview/584aa288cf4d92b294e608cf77a8132ef10c5c2a?cid=774b29d4f13844c495f206cafdad9c86,0.0615,184.683,3,4,spotify:track:3AJqeWVXsHLzMBHH2vGEG9,0.646
