acousticness,album_id,artists_id,danceability,disc_number,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_number,uri,valence
0.0174,1dq9zwuISlKc0iP8RVg62v,"2gR0iQTVBPHDKiNn1Kq8HI,6bDPzH0ZXkaMcXYlcQ2yoy,1ooAqaFu4Ac3BO2HpL4V2R",0.761,1,563867,0.626,797j1JpCJrMKKy4DH2FO2u,0.629,5,0.0879,-12.635,1,Eye Nyam Nam'A'Mensuro - Henrik Schwarz Blend,The Sound of Everything,50,https://p.scdn.co/mp3-preview/f2d2555964e8a0379f6485ef090b228f567668de?cid=774b29d4f13844c495f206cafdad9c86,0.0421,124.027,4,1,spotify:track:797j1JpCJrMKKy4DH2FO2u,0.712
0.0595,7xR4AmFFMLxwd2IbTFS1N4,"6JpZEemWmunccsrHXFUOgi,0O98jlCaPzvsoei6U5jfEL",0.677,1,243787,0.916,4g9S156LnfEe0tw47XgTyF,0.0334,10,0.286,-5.533,1,Go Back (feat. Damon Albarn),The Sound of Everything,31,https://p.scdn.co/mp3-preview/b8153abad02437516055916a9dd8c24b30bd5178?cid=774b29d4f13844c495f206cafdad9c86,0.0702,89.978,4,2,spotify:track:4g9S156LnfEe0tw47XgTyF,0.905
0.12,0SoNiwlWR19FT6801hpIUd,"6rUeHFntOV8tgpoUJvEthU,0mqrSBamArf14pPZE2Q9kW",0.542,1,273659,0.566,4HAgKaVCvRqcIFiMXPH778,0.000765,1,0.362,-7.084,1,Alumiô (Cai na Terra),The Sound of Everything,45,https://p.scdn.co/mp3-preview/ccab7b25ddbdb35034b22055e796b07fe0e2ab91?cid=774b29d4f13844c495f206cafdad9c86,0.0295,143.98,4,1,spotify:track:4HAgKaVCvRqcIFiMXPH778,0.666
0.0041,0sqETr5mwDf494FaWzjnGD,"7jIuM7cuEe0bBfoNhISVXU,5wnhqlZzXIq8aO9awQO2ND,6JpZEemWmunccsrHXFUOgi,6U6mRi1Ggv5x8ZMMVkpyUm,2kJc29uqdxbvvH670LozXy,1E99VOe0iWh1CMVBJ17sf6,3UZ496XnQSGebDZ8jQqtIJ,6HdadX6rv2g0EWghE5KkPj,5D1w6T6H7pnRDQZIrhwlxo,2HHFbP3OFh0bOgdnMYfqsc,6HbtkYhKlvY9R1m2PkW6YS,2KGF6IKZfVGCKfyqcNVGfh",0.653,2,220000,0.872,1xx5n38r2qNpNIBz1j6Ncu,0.32,4,0.341,-7.202,0,International Love Affair - Edit,The Sound of Everything,34,https://p.scdn.co/mp3-preview/7e08bdd7cf691d2193000fe7a8392cd97e82261f?cid=774b29d4f13844c495f206cafdad9c86,0.0386,124.994,4,2,spotify:track:1xx5n38r2qNpNIBz1j6Ncu,0.611
0.408,3Yko2SxDk4hc6fncIBQlcM,2auiVi8sUZo17dLy1HwrTU,0.719,1,250973,0.615,48EjSdYh8wz2gBxxqzrsLe,0.000147,6,0.235,-5.972,1,Cranes in the Sky,The Sound of Everything,65,https://p.scdn.co/mp3-preview/a0d13ea0e7dcd0ccae5f6bf96ce2daede4d2841e?cid=774b29d4f13844c495f206cafdad9c86,0.045,96.988,4,4,spotify:track:48EjSdYh8wz2gBxxqzrsLe,0.465
0.386,5p2jLgjLFhA94b7UT4hWLB,18XQILNxVCcvcU1VhwNJJv,0.683,1,236910,0.511,0VI3LphFvcoYo0gPVXIlmG,0.796,9,0.199,-10.681,1,Not Falling,The Sound of Everything,46,https://p.scdn.co/mp3-preview/7cfa52f386ca44512e69d0a35f431c15a7914c00?cid=774b29d4f13844c495f206cafdad9c86,0.0478,154.022,4,1,spotify:track:0VI3LphFvcoYo0gPVXIlmG,0.577
0.829,6QOun5OOEMqny6p178QLJE,7xT0arvCDupDU1YYy0BNv9,0.724,1,519707,0.268,0AmPp1dsvdWFNTBs0nJBsC,0.000528,11,0.492,-15.384,1,Utrus Horas,The Sound of Everything,54,https://p.scdn.co/mp3-preview/6aa46d71dcc69d308b4e5781c893d33f7d8e3a2c?cid=774b29d4f13844c495f206cafdad9c86,0.0403,86.727,4,1,spotify:track:0AmPp1dsvdWFNTBs0nJBsC,0.599
0.268,7b57oWMZmdG8wjwjtRiKSO,"2o9hRZ3xI27UQpHT61A4Mm,3tVQdUvClmAT7URs9V3rsp",0.496,1,192785,0.833,5s7j77zpP6e9uz2Q1DU851,0.0,5,0.0858,-3.398,1,I Like (feat. WizKid),The Sound of Everything,59,https://p.scdn.co/mp3-preview/79c2c194926a5a4eff309d89cd47d9e9f010b731?cid=774b29d4f13844c495f206cafdad9c86,0.287,134.944,5,1,spotify:track:5s7j77zpP6e9uz2Q1DU851,0.63
0.0265,2wW6wncmIYNKNpnDH1BrvF,4Og1dnAsJ7C9oj5axIFs5d,0.332,1,161667,0.947,115aU4mUhsHVAoUlTqWnKP,0.0,1,0.797,-6.499,0,La Fuerza Policial,The Sound of Everything,36,https://p.scdn.co/mp3-preview/aa4b6048193780a5b9e262552a254879c904b363?cid=774b29d4f13844c495f206cafdad9c86,0.229,88.35,4,7,spotify:track:115aU4mUhsHVAoUlTqWnKP,0.624
0.00314,43jxwmLU87SmYAi3M9KUYW,0Otr6qbVo1lS5CYmp3CsmV,0.502,1,307013,0.938,1KngDoxfJ3fdTEbFiIMw6l,0.616,2,0.249,-5.96,1,A Flicker Of Hope,The Sound of Everything,23,https://p.scdn.co/mp3-preview/a61a7173c425a8201e70207a7833d6c09d7990d9?cid=774b29d4f13844c495f206cafdad9c86,0.0442,133.005,4,2,spotify:track:1KngDoxfJ3fdTEbFiIMw6l,0.412
0.961,7E591ciwg2SFwwH7L0st1z,2x5tEXop66FstwocrcLoUt,0.384,1,175747,0.0676,6nYCNzJcc10jND7W2r5bxj,0.0,2,0.101,-14.925,0,Atas atas amimmi,The Sound of Everything,17,https://p.scdn.co/mp3-preview/45d82b858161efc764d054a05c4c6b63ab51ef59?cid=774b29d4f13844c495f206cafdad9c86,0.054,166.523,4,11,spotify:track:6nYCNzJcc10jND7W2r5bxj,0.265
0.064,6fumIfDEAppI5NCGHQEBSr,"4SQdUpG4f7UbkJG3cJ2Iyj,7ltDVBr6mKbRvohxheJ9h1",0.798,1,227402,0.873,2ZFu40Ik8VsUE9H87W0MmZ,5.17e-05,10,0.764,-6.732,0,KLK,The Sound of Everything,51,https://p.scdn.co/mp3-preview/d1dc7b33e35913d9478905ed0043934bb713167e?cid=774b29d4f13844c495f206cafdad9c86,0.0908,98.017,4,8,spotify:track:2ZFu40Ik8VsUE9H87W0MmZ,0.846
0.096,3dbKvUmC2KAWgTWkVPDQ7Y,00zQjOwNpDon4OsHmxUmoK,0.645,1,241800,0.856,2QAVxAYeSqbAs01hXOh4M2,1.04e-06,0,0.343,-2.918,1,Du-Du-Wa DO IT!!,The Sound of Everything,19,https://p.scdn.co/mp3-preview/90a6d4f50f0eb5655c61edda64f7edb8618c7b2d?cid=774b29d4f13844c495f206cafdad9c86,0.0372,105.015,4,1,spotify:track:2QAVxAYeSqbAs01hXOh4M2,0.77
0.16,4XdxUvTxl59sjgXvzeY8C9,"0PGKmaHLKAXJX6uFpbQ7rV,0OltT51j3hIkgaDJqqPzDn",0.758,1,320315,0.69,5lQXPgYoezUEC4L0qaO3Pp,0.914,1,0.105,-11.593,0,Battaki - Nicolá Cruz Remix,The Sound of Everything,24,https://p.scdn.co/mp3-preview/14058f865c1328867582604de9c14afa54128fa1?cid=774b29d4f13844c495f206cafdad9c86,0.0476,108.991,4,1,spotify:track:5lQXPgYoezUEC4L0qaO3Pp,0.378
0.235,1R0yEZCoC2r2iBflj7tKIe,3jTURi0lXFxmg9f1cd5owQ,0.513,1,217547,0.645,0jpgA5H8QDmNbZqJeyZeks,0.0,11,0.0648,-6.466,1,Crazy to Believe,The Sound of Everything,4,https://p.scdn.co/mp3-preview/d3a48d4a2f9e6e2fea3e817fd05a97c393f5bc0a?cid=774b29d4f13844c495f206cafdad9c86,0.0276,107.204,4,1,spotify:track:0jpgA5H8QDmNbZqJeyZeks,0.575
0.00214,7MvOXPaapEpyCUsIXA2MFJ,3Zj2B8yAi8gHoR8vpsPatZ,0.65,1,182786,0.979,7oHcyBXv4E1Bf8IMkrKORG,0.0,6,0.834,-3.778,1,Cursed,The Sound of Everything,46,https://p.scdn.co/mp3-preview/760b62946d3f7c5b1931a87d45d56234bc6c3a09?cid=774b29d4f13844c495f206cafdad9c86,0.07,120.077,4,2,spotify:track:7oHcyBXv4E1Bf8IMkrKORG,0.473
0.0275,048G5yCTYErCNiCu1CEdNa,"7dFJWWaHc5Z8oQbIRgBcwQ,3HiuzBlSW7pGDXlSFMhO2g",0.741,1,156000,0.619,6I3bPJAfEQBquGRGPNIYI1,0.0,1,0.0876,-5.749,1,Hit 'Em Up (feat. Young Dolph),The Sound of Everything,38,https://p.scdn.co/mp3-preview/5d0916c97b4ce66669a3d84462d8c16ade8511bd?cid=774b29d4f13844c495f206cafdad9c86,0.0528,160.043,4,6,spotify:track:6I3bPJAfEQBquGRGPNIYI1,0.178
0.418,2tggKTosyVKKepsled2gaO,3C6wmSgnZuqxVQyBWujBsn,0.618,1,207353,0.332,0mvbSAjTbLc6ExAaDh5vlM,5.01e-05,2,0.0385,-12.038,1,Be Your Boy,The Sound of Everything,42,https://p.scdn.co/mp3-preview/6134d83825a9cfca1cdee6a5259054fa0c7971b8?cid=774b29d4f13844c495f206cafdad9c86,0.036,85.007,4,7,spotify:track:0mvbSAjTbLc6ExAaDh5vlM,0.535
0.574,7IXbEbXRTdaYRysemchIeL,2qI30ZuGifEpIDmtuEix8C,0.3,1,126413,0.771,6xxAr3lcYtrKkPzJa87u0g,0.0106,5,0.309,-6.495,0,My Mountain Flower - Folk Song,The Sound of Everything,10,https://p.scdn.co/mp3-preview/43c6cde546d48f59e57f8d8b7383845fde275cfc?cid=774b29d4f13844c495f206cafdad9c86,0.0685,137.811,3,4,spotify:track:6xxAr3lcYtrKkPzJa87u0g,0.865
0.00314,5z033dnn9vC2vpwXB38e7k,"2GAs9c2EgdZRVUyokP1Nys,0OZsbo7wbfOuKCmHUNBUHz",0.824,1,212182,0.824,3py8BuCDOeKH1cHf8pSU5D,0.0,1,0.061,-7.57,0,X5,The Sound of Everything,47,https://p.scdn.co/mp3-preview/73bdbe1ababc01299f9d185fdee244dad049afd3?cid=774b29d4f13844c495f206cafdad9c86,0.0448,110.02,4,1,spotify:track:3py8BuCDOeKH1cHf8pSU5D,0.582
0.884,5jnDN9Xs8Q6jG7jZsmDyX2,6n3sBqCHropeNdcf1JSvxE,0.358,1,174684,0.421,3olVZCzBxO4EfXYtmly33X,0.0,9,0.0898,-7.15,0,Balluket e ballit moj,The Sound of Everything,12,https://p.scdn.co/mp3-preview/0ac3f2263ff3fd77276db70c6db1054cefec03c5?cid=774b29d4f13844c495f206cafdad9c86,0.0381,143.259,4,1,spotify:track:3olVZCzBxO4EfXYtmly33X,0.717
0.528,2AL8UfNJcVmOdZ5sWdWif8,"2TNgKsBYeUMtCtTrSzthNv,5RYe0PYK8hYEiGnasQoYdd",0.768,1,188727,0.624,4u6mD0sKwkiUNfnKPA7dXQ,0.0,3,0.367,-5.673,1,AISHEH,The Sound of Everything,45,https://p.scdn.co/mp3-preview/e38bfdfa50198d874a5e25222321624b4fdcab6a?cid=774b29d4f13844c495f206cafdad9c86,0.0435,109.943,4,1,spotify:track:4u6mD0sKwkiUNfnKPA7dXQ,0.415
0.000213,3vWosa6hL4Bh45m2IUukeu,3EYgeLZ0vtVHKkUL26Eu49,0.478,1,286724,0.721,2tz4wF3nFZiKeR4IBtvchH,0.853,8,0.0976,-8.154,1,Really?,The Sound of Everything,47,https://p.scdn.co/mp3-preview/cedb7e3ee6770f79cc715d5925c4944d0ccce0e0?cid=774b29d4f13844c495f206cafdad9c86,0.0356,109.044,4,11,spotify:track:2tz4wF3nFZiKeR4IBtvchH,0.256
0.352,2A3fmS6nX0fU2V7z13WkcK,1w9VjfHGE5qPLJQy3dKups,0.649,1,170316,0.473,0Q9uPRHnr7vYSsd8MuYnn9,0.000251,0,0.107,-8.325,1,Diamonds In A Whiskey Glass,The Sound of Everything,14,https://p.scdn.co/mp3-preview/a3f2d54a3a8f341c963256ca300c86d80494724f?cid=774b29d4f13844c495f206cafdad9c86,0.0344,139.872,4,1,spotify:track:0Q9uPRHnr7vYSsd8MuYnn9,0.139
0.262,1ZaDGZc1K51KwgqYNE7OOs,"1qHkWv9sHlhqmNdPbMU5tN,7y03pWEWguC5sYoBOMgCHc",0.628,1,184088,0.479,0ghfUnJYHNM4IVO8FSS5ht,0.00465,0,0.358,-9.2,1,Chasing Rabbits (feat. Merkules),The Sound of Everything,50,https://p.scdn.co/mp3-preview/8c97c3b17fbbb05a279e7096312828841a428ef7?cid=774b29d4f13844c495f206cafdad9c86,0.142,79.932,4,4,spotify:track:0ghfUnJYHNM4IVO8FSS5ht,0.101
0.000894,2QLp07RO6anZHmtcKTEvSC,29kkCKKGXheHuoO829FxWK,0.377,1,285133,0.682,1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,More Than a Feeling,The Sound of Everything,77,https://p.scdn.co/mp3-preview/97aaefeb43d0e2368526778487c7097607d5d78d?cid=774b29d4f13844c495f206cafdad9c86,0.0299,108.736,4,1,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.288
0.782,0MhyPFZNeRRP0ian13SOTp,6pmxr66tMAePxzOLfjGNcX,0.437,1,230200,0.533,4JvclO8lNugobD1afavcYS,0.0142,1,0.134,-9.552,1,Nantes,The Sound of Everything,61,https://p.scdn.co/mp3-preview/4bdf42b04de5569ffb30dc355cf207efe60e0aca?cid=774b29d4f13844c495f206cafdad9c86,0.0426,131.155,4,2,spotify:track:4JvclO8lNugobD1afavcYS,0.638
0.279,6bmXfGNw1N9dTYIGFoMfbh,0WtlXlCzfp2mJyINCsf1tb,0.68,1,277253,0.546,4uaZ97JqhxxAuiboibR3RI,0.0,2,0.0807,-7.925,0,Ya rayah,The Sound of Everything,35,https://p.scdn.co/mp3-preview/8f07d94be3861962ffb385c0d0506de43dfcaa0f?cid=774b29d4f13844c495f206cafdad9c86,0.0341,102.8,4,5,spotify:track:4uaZ97JqhxxAuiboibR3RI,0.91
0.973,7vd9cp3ODedgLJKKSx5BV1,1MVrWP7DgGwB0j1AIZ75aP,0.079,1,202520,0.0426,2tBkYlPiwc1AHL0hR9gNge,0.939,5,0.114,-24.161,1,Horngräbler,The Sound of Everything,15,https://p.scdn.co/mp3-preview/c30dee15dd728afdd7cd8bf3d5bf58332ee3745f?cid=774b29d4f13844c495f206cafdad9c86,0.0489,69.198,3,1,spotify:track:2tBkYlPiwc1AHL0hR9gNge,0.0397
0.707,5W6SGx6TXHMHojSsvwI6rj,11ZDT1yZkvlXwv7RVqvUWe,0.574,1,151933,0.771,37Fepha6V96wzsNaSVjm7P,0.0,0,0.141,-5.461,1,Ku-Ku Jodel,The Sound of Everything,34,https://p.scdn.co/mp3-preview/bb6aa0a40c82be2184c19c41ebd0558c62b89d29?cid=774b29d4f13844c495f206cafdad9c86,0.0402,125.092,4,1,spotify:track:37Fepha6V96wzsNaSVjm7P,0.962
0.000298,22GB5C4R4ggA9x99Kdv9EY,5EK3NB20Wn6PBTX06QdbOX,0.578,1,319211,0.939,4Zgn1QPbDDm4GEYToicoR9,0.103,8,0.313,-4.675,1,Paralyzing,The Sound of Everything,16,https://p.scdn.co/mp3-preview/3d19126756528da1707223eb1a30a9715ba74f33?cid=774b29d4f13844c495f206cafdad9c86,0.147,144.008,4,1,spotify:track:4Zgn1QPbDDm4GEYToicoR9,0.237
0.453,7Bo2YlDs1Q9PP3WMGGUZiv,"0XqLMMiljB30SqHKV9PYsD,4YpdJj3xKNzKiLjowqoi0p",0.768,5,255158,0.631,2euFvIAHQUXKtOELEo2Fx8,9.23e-05,10,0.167,-8.557,0,Tropicana,The Sound of Everything,45,https://p.scdn.co/mp3-preview/c5f769714b3cc9fc230ad2a0d5e70f63c6241635?cid=774b29d4f13844c495f206cafdad9c86,0.248,94.998,4,1,spotify:track:2euFvIAHQUXKtOELEo2Fx8,0.451
0.671,6aFHqJIxTY5ivvmBPPhXem,40iG1d2wC4KdBLb8wXNq33,0.522,1,369858,0.551,1t25wqzuSRb31ySvLbaTZC,0.0893,4,0.101,-6.452,1,Have You Ever Seen Peaches Growing on a Sweet Potato Vine?,The Sound of Everything,41,https://p.scdn.co/mp3-preview/acfcd683c06e55cbfbe7d277851222173e318af2?cid=774b29d4f13844c495f206cafdad9c86,0.0259,79.81,4,2,spotify:track:1t25wqzuSRb31ySvLbaTZC,0.355
0.0895,6eEbe6FfkDdyVfSQzo0lqo,41crVXG3GeS8TmyWEaPZVr,0.526,1,325893,0.704,3eOxPVgmYGVYPMnPK44Rm1,0.0478,0,0.22,-7.284,1,First Love,The Sound of Everything,30,https://p.scdn.co/mp3-preview/9fbe3c97085c2280c1a3c6015fda93f9db988944?cid=774b29d4f13844c495f206cafdad9c86,0.0385,130.04,4,3,spotify:track:3eOxPVgmYGVYPMnPK44Rm1,0.323
0.385,1SV1Fh8rLes7MeTYTXznKd,7AhDVqsNA5q46WKsRPXvoe,0.389,1,179520,0.586,52iyhfd6jgU2wYB8QIYs6t,1.85e-06,9,0.0959,-8.211,1,Windfall - 2015 Remaster,The Sound of Everything,47,https://p.scdn.co/mp3-preview/19a011976dea10a479c71f315f663abd5c9de90a?cid=774b29d4f13844c495f206cafdad9c86,0.0313,133.637,4,1,spotify:track:52iyhfd6jgU2wYB8QIYs6t,0.526
0.00824,25wuY7cXE8zjFnJRiU1ehS,37uLId6Z5ZXCx19vuruvv5,0.774,1,347880,0.794,3RCj5fG55qjtmnEML1gpnA,0.00317,5,0.08,-4.446,0,Over And Over,The Sound of Everything,59,https://p.scdn.co/mp3-preview/45d19051fa9d7ddbd1bed885ad8201d5ac630081?cid=774b29d4f13844c495f206cafdad9c86,0.0358,120.002,4,4,spotify:track:3RCj5fG55qjtmnEML1gpnA,0.724
0.816,4KjnO0PPRd9eYKTLlTlABK,1ecdmsD235x2zHCKfdL3cF,0.454,1,256987,0.788,3ngDDLNBav28Jkr0BfKArM,0.0401,5,0.0877,-6.23,1,Midnight: Carroll Street,The Sound of Everything,8,https://p.scdn.co/mp3-preview/94d284a7d9d9b85c7f84a8e0a51f6fb1dc059ac9?cid=774b29d4f13844c495f206cafdad9c86,0.0376,128.987,4,6,spotify:track:3ngDDLNBav28Jkr0BfKArM,0.143
2.74e-05,4nylmIGRTVAlRVBtcuJZy2,5dCeUUYfJfhXZPRTvEAT3P,0.285,1,166187,0.959,7h4zNoCV07kFkUAWv2ZM7A,0.00502,0,0.0288,-4.242,1,Victims of Progress,The Sound of Everything,11,https://p.scdn.co/mp3-preview/ce20d65359de2e52379010ca8ac6254693fe3d9a?cid=774b29d4f13844c495f206cafdad9c86,0.0787,167.084,4,5,spotify:track:7h4zNoCV07kFkUAWv2ZM7A,0.53
0.0873,7IoqPPJ57314tLREX9zkHm,77zgRkcehIGCAtROXkXkb3,0.752,1,285651,0.818,58drL48d8lSmr8I5ZIQo5C,0.00165,7,0.112,-6.265,1,What It's Worth,The Sound of Everything,41,https://p.scdn.co/mp3-preview/3bdd933a2d161c12820aba1498ebbeb602d08054?cid=774b29d4f13844c495f206cafdad9c86,0.0798,142.363,4,2,spotify:track:58drL48d8lSmr8I5ZIQo5C,0.431
0.00347,089oyV5caclve3ap934iRw,1E4r4z7ivGUcSAnCbINJ9v,0.656,1,201960,0.932,7CpbhqKUedOIrcvc94p60Y,0.00147,4,0.144,-3.405,0,Bodies,The Sound of Everything,72,https://p.scdn.co/mp3-preview/3ea7cd55be78b27d83b78f822d8bac2444d6719b?cid=774b29d4f13844c495f206cafdad9c86,0.0708,130.936,4,2,spotify:track:7CpbhqKUedOIrcvc94p60Y,0.544
0.00266,3lwukbh9u9n3Zwclq5LdEB,"75khCaWTJKRN1Y7hMcAY29,1xE3snzm12GBK259IqEFlY",0.463,1,211413,0.883,24gq8lBC6Zkecb8wpVGVUW,1.02e-06,1,0.353,-5.735,1,Kaleidoskop,The Sound of Everything,11,https://p.scdn.co/mp3-preview/bd385e5469a4e2df08a00ccae96d93fe2f9d99db?cid=774b29d4f13844c495f206cafdad9c86,0.046,180.027,4,9,spotify:track:24gq8lBC6Zkecb8wpVGVUW,0.896
0.0442,1qmuiYImHKC0qwKQXH1U1O,7lmde7T1WJPFwv1eR6melP,0.495,1,281033,0.762,1C65EMS98C2cnJZA5DEEq8,0.251,9,0.308,-6.289,1,Driveway to Driveway,The Sound of Everything,36,https://p.scdn.co/mp3-preview/d0e796692a1d8f6f12638372b1c6f425564d33e5?cid=774b29d4f13844c495f206cafdad9c86,0.0271,93.626,4,4,spotify:track:1C65EMS98C2cnJZA5DEEq8,0.405
0.0118,6csTNqy5qkYCzPFJyHDA67,4uIDwHKFKJQiY8aLttzFUh,0.576,1,202093,0.9,245q31NvaFNkMw8QRVy23b,0.0,5,0.628,-2.879,0,This Little Girl,The Sound of Everything,50,https://p.scdn.co/mp3-preview/6fd8af3bb8fc51ac0d2f6a81379bcc66ae1245bd?cid=774b29d4f13844c495f206cafdad9c86,0.124,75.046,4,1,spotify:track:245q31NvaFNkMw8QRVy23b,0.75
0.11,3MbutmdmYVZkJet5KXtALG,"3UjPnt2nRmw10N58bBeNOg,3ycxRkcZ67ALN3GQJ57Vig",0.603,1,202107,0.569,1lxs63LaZX1wHBr0qIt5oK,0.000459,11,0.101,-7.472,0,SURF (feat. Masego),The Sound of Everything,62,https://p.scdn.co/mp3-preview/0796ac0c4370c057e248741b543fca12af953216?cid=774b29d4f13844c495f206cafdad9c86,0.346,166.051,4,6,spotify:track:1lxs63LaZX1wHBr0qIt5oK,0.305
0.00915,57F44c0MTziVzHPEuJtH9A,1xgFexIwrf2QjbU0buCNnp,0.502,1,213693,0.758,1KdwPeY1WRWQGHCmRJTveb,0.783,3,0.284,-9.76,1,Cannonball,The Sound of Everything,63,https://p.scdn.co/mp3-preview/b70be9aacf588c07a5acd0259c01483fc1eda599?cid=774b29d4f13844c495f206cafdad9c86,0.0407,112.499,4,2,spotify:track:1KdwPeY1WRWQGHCmRJTveb,0.729
0.109,4MiNkjO2YPagDFVvcutpr9,"46xMgypLHP8GNsYME3vRnV,3ohcHMuUq1717s8AH17hfT,0YyLcVIufBPVyu6vGDzBNO,5thMiyWHTQFVgttOjJVEHa",0.449,1,402626,0.451,6grsQVThiLAQSJowUSw5s8,0.000588,7,0.131,-8.156,1,Bohemian Rhapsody - From Sons of Anarchy,The Sound of Everything,25,https://p.scdn.co/mp3-preview/5d8649ac07322ca368781d1deb9453ce568ec436?cid=774b29d4f13844c495f206cafdad9c86,0.0319,135.761,4,1,spotify:track:6grsQVThiLAQSJowUSw5s8,0.127
0.0314,4PUT56Yt5I5pOoPkwhU7D1,"6oVuIgUWHJFOGb26gVuGsX,0N3AcLTAS3vcx93PxN2Agb,788jOE9HMUy9heDK8EIkon,6xcF2N2Z4NFVEkLCZluCLC",0.847,1,348532,0.692,7cVgVA4VO6EaVWvKZGQF9m,0.00513,10,0.0486,-9.038,0,"Amanikiniki (feat. Major League Djz, Kamo Mphela & Bontle Smith)",The Sound of Everything,48,https://p.scdn.co/mp3-preview/2092cf65aa170b09f1db746147a338b4ce115ec8?cid=774b29d4f13844c495f206cafdad9c86,0.054,113.003,4,5,spotify:track:7cVgVA4VO6EaVWvKZGQF9m,0.612
0.0499,4O4EW5fWTbGuI3wl2uVCQ0,089rQ02K5KBRF0XRYcQ9LX,0.702,1,143520,0.646,0nsTReOZDuzGlOtaB3AHiB,0.447,1,0.178,-6.846,1,Natural Green,The Sound of Everything,44,https://p.scdn.co/mp3-preview/fac58c823c170f82cd6d2b2271b20c5f2afa0094?cid=774b29d4f13844c495f206cafdad9c86,0.0298,94.084,4,1,spotify:track:0nsTReOZDuzGlOtaB3AHiB,0.713
0.909,5QIf4hNIAksV1uMCXHVkAZ,2rcnAZ6DvORQ365X3zVYpr,0.219,1,251067,0.0304,4K4kedXFAuW6gn8iwgGFTw,0.938,7,0.149,-35.2,0,Poa Alpina,The Sound of Everything,48,https://p.scdn.co/mp3-preview/ebaa006882d78776ef8d27b12756bbf07ac9ee55?cid=774b29d4f13844c495f206cafdad9c86,0.0375,130.244,4,2,spotify:track:4K4kedXFAuW6gn8iwgGFTw,0.114
0.835,0zzya127X9E8CoDZtaDCiv,3rTyM1AkQ1ymEyP3DxhiqL,0.203,1,363442,0.551,5suFsChLJ6LXyN88dgPZGg,0.706,0,0.1,-12.305,1,A Death So Pure,The Sound of Everything,20,https://p.scdn.co/mp3-preview/e9c4880f3beeb552ec140c548836599a9ba3d5dc?cid=774b29d4f13844c495f206cafdad9c86,0.0532,179.927,4,2,spotify:track:5suFsChLJ6LXyN88dgPZGg,0.0448
0.000618,5r7NnD004ziOkMaoDbTNjn,3SlLKPEWkqqxLWNar2H9WY,0.794,1,388048,0.838,2KkIKY9UQfSi1TQizmb8A6,0.848,11,0.0885,-12.134,1,Reminder,The Sound of Everything,23,https://p.scdn.co/mp3-preview/907d4f24a36e00798efddd9303e486f6d503d811?cid=774b29d4f13844c495f206cafdad9c86,0.07,125.853,4,4,spotify:track:2KkIKY9UQfSi1TQizmb8A6,0.488
0.747,39CMyhmaEk6JMlqYUXQNOI,3lmR0qMiGuoIF9UC54egcG,0.732,1,299440,0.408,06lw2dBFqdXhAErz7Xz9Zs,0.000229,11,0.069,-8.475,1,The Barrel,The Sound of Everything,61,https://p.scdn.co/mp3-preview/4e913038827e929a6918351011480297aec41039?cid=774b29d4f13844c495f206cafdad9c86,0.036,87.015,4,5,spotify:track:06lw2dBFqdXhAErz7Xz9Zs,0.663
0.00206,27zSH2au2lUDD0R73cXkQ2,7vbswk78geSJYL92kHe7jU,0.708,1,329143,0.782,4rSQSL5SicvYNc6IsLIjPg,0.83,2,0.116,-7.46,1,Gladius,The Sound of Everything,39,https://p.scdn.co/mp3-preview/90daf6c2c2e764d6287b05f2122746f7495b0184?cid=774b29d4f13844c495f206cafdad9c86,0.0391,139.991,4,1,spotify:track:4rSQSL5SicvYNc6IsLIjPg,0.523
0.994,20d10P6VaClms2j5rrUTWm,0q2WkTHTEczNf8wNq6MBRk,0.646,1,280000,0.52,6UwHsbM4q8I2WwczQdNZ30,0.932,7,0.338,-13.945,0,Frog Fractions,The Sound of Everything,4,https://p.scdn.co/mp3-preview/26917d462830864b455ac358b619839e395d3f6e?cid=774b29d4f13844c495f206cafdad9c86,0.0449,179.78,3,7,spotify:track:6UwHsbM4q8I2WwczQdNZ30,0.358
0.949,31rZgWenOspeynL86iOmc3,4GolrXXRODq7bAGCod4JoV,0.344,1,291147,0.128,3wC6d6o50UvL8tbqSeZFlu,0.876,5,0.118,-16.762,1,1979,The Sound of Everything,36,https://p.scdn.co/mp3-preview/567b58a7e45d0a6fe5b53efe24330481ff266801?cid=774b29d4f13844c495f206cafdad9c86,0.036,69.843,4,1,spotify:track:3wC6d6o50UvL8tbqSeZFlu,0.0369
0.679,7i0FawLGiN8KCIUL43glPq,0WQSPkWeZe8mY8fInQXu41,0.105,1,252373,0.213,474nLqSxFrQDLLwPDam5Ug,0.0409,1,0.123,-23.979,1,T' Cow's Yed,The Sound of Everything,12,https://p.scdn.co/mp3-preview/176b1d533491871abb39add5f7d7f80dc2ae2901?cid=774b29d4f13844c495f206cafdad9c86,0.0403,157.481,5,1,spotify:track:474nLqSxFrQDLLwPDam5Ug,0.0541
